Front,Back,Extra,Tags
"Blob storage contains sensitive data that must be protected from accidental deletion and ransomware. The solution must ensure immutable retention. What features should you enable?<br><br>A) Soft delete only for blob restoration<br>B) Immutable blob storage with time-based or legal hold policies<br>C) Blob versioning with lifecycle management","B) Immutable blob storage with time-based or legal hold policies. Immutable storage provides WORM (Write Once Read Many) compliance, preventing modification or deletion of data even by administrators.<br><br>Reference: <a href=""https://learn.microsoft.com/en-us/azure/storage/blobs/immutable-storage-overview"">Immutable Blob Storage</a>","Immutability policies: Time-based retention (data immutable for specified period, e.g., 7 years), Legal hold (immutable until hold removed). Soft delete (option A) allows restoration but not immutability. Versioning (option C) maintains versions but allows deletion. Use cases: SEC 17a-4 compliance, HIPAA, FINRA, ransomware protection. Policy levels: container-level (all blobs), version-level. Policy states: unlocked (can modify policy), locked (cannot modify/delete). Combine with: soft delete (additional protection), versioning (maintain all versions immutably), lifecycle management (move to cold/archive). Cost: standard storage + policy enforcement.",AZ-500 SecureStorage ImmutableStorage
"Azure SQL Database needs Row-Level Security to ensure users can only access rows they own based on their identity. How should you implement application-level data filtering?<br><br>A) Implement filtering in application code<br>B) Create security predicate functions with Row-Level Security<br>C) Use separate databases per user","B) Create security predicate functions with Row-Level Security. RLS uses inline table-valued functions as security predicates to transparently filter rows based on execution context (user identity).<br><br>Reference: <a href=""https://learn.microsoft.com/en-us/sql/relational-databases/security/row-level-security"">Row-Level Security</a>","RLS implementation: 1) Create predicate function checking ExecutingUser against UserColumn, 2) Create security policy binding predicate to table, 3) Grant read permissions. Application code (option A) prone to errors/bypasses. Separate databases (option C) doesn't scale. RLS example: CREATE FUNCTION dbo.securitypredicate(@user AS sysname) RETURNS TABLE AS RETURN SELECT 1 AS result WHERE USER_NAME() = @user. Benefits: transparent to application (no code changes), centralized security logic, works with Azure AD authentication. Use with: managed identities, Azure AD users, contained database users. Predicates: FILTER predicate (SELECT, UPDATE, DELETE), BLOCK predicate (INSERT, UPDATE). Performance: use indexed columns in predicates.",AZ-500 SecureDatabase RowLevelSecurity
"Azure SQL Database must prevent exposure of sensitive data (SSN, credit card) in query results to unauthorized users while maintaining data integrity. What feature should you implement?<br><br>A) Transparent Data Encryption for data at rest<br>B) Dynamic Data Masking to obfuscate sensitive columns<br>C) Always Encrypted for column-level encryption","B) Dynamic Data Masking to obfuscate sensitive columns. DDM masks sensitive data in query results based on user permissions without changing underlying data, providing application-layer privacy.<br><br>Reference: <a href=""https://learn.microsoft.com/en-us/azure/azure-sql/database/dynamic-data-masking-overview"">Dynamic Data Masking</a>","DDM masking functions: Default (XXXX for strings, 0 for numbers), Email (aXXX@XXXX.com), Random number (range), Custom string (padding). TDE (option A) encrypts at rest, not query results. Always Encrypted (option C) requires client-side encryption logic. DDM configuration: Mark columns for masking, Define masking rule, Grant unmask permission to privileged users. Example: Email column shows ""aXXX@XXXX.com"" for standard users, full email for authorized users. Limitations: doesn't prevent logical inference, not a security boundary (use with RBAC/RLS), doesn't protect from memory dumps. Use cases: call center agents (show last 4 digits), compliance (GDPR, PCI DSS), production data in dev/test envs.",AZ-500 SecureDatabase DataMasking
"Azure SQL Database requires column-level encryption for highly sensitive data (salaries, health information) with encryption keys managed by the application. Which encryption method provides client-side encryption?<br><br>A) Transparent Data Encryption (TDE) for automatic encryption<br>B) Always Encrypted with client-side key management<br>C) Storage Service Encryption for backups","B) Always Encrypted with client-side key management. Always Encrypted performs encryption/decryption inside client applications or Always Encrypted-enabled drivers, ensuring encrypted data is never exposed in plaintext to database engine.<br><br>Reference: <a href=""https://learn.microsoft.com/en-us/sql/relational-databases/security/encryption/always-encrypted-database-engine"">Always Encrypted</a>","Always Encrypted: data encrypted in client app, encryption keys never exposed to SQL Database, queries on encrypted columns limited to equality comparisons. TDE (option A) is transparent, not client-side. SSE (option C) is for storage, not database columns. Key hierarchy: CMK (Column Master Key) in Key Vault/cert store, CEK (Column Encryption Key) encrypts data. Encryption types: Deterministic (same plaintext → same ciphertext, supports =), Randomized (different ciphertext each time, highest security). Drivers: .NET, JDBC, ODBC with Always Encrypted support. Limitations: no sorting, grouping, indexing on randomized columns. Use with secure enclaves for richer queries in SQL Server 2019+.",AZ-500 SecureDatabase AlwaysEncrypted
"Auditing requirements mandate logging all database access and queries to Azure SQL Database with long-term retention. Where should audit logs be stored?<br><br>A) SQL Server audit logs stored locally<br>B) Azure SQL auditing to Storage account or Log Analytics<br>C) Application logging in text files","B) Azure SQL auditing to Storage account or Log Analytics. Azure SQL auditing tracks database events, writes audit logs to Storage/Log Analytics/Event Hubs, enabling compliance reporting and security analysis.<br><br>Reference: <a href=""https://learn.microsoft.com/en-us/azure/azure-sql/database/auditing-overview"">Azure SQL Database Auditing</a>","Azure SQL auditing: tracks database events (authentication, schema changes, data access), writes to audit destinations, configurable at server or database level. Local logs (option A) not available. Application logs (option C) miss DB-level events. Audit destinations: Storage account (long-term, cost-effective, up to 5 years), Log Analytics (queries, alerts, Sentinel integration), Event Hubs (real-time streaming). Audit actions: BATCH_COMPLETED_GROUP (all queries), SUCCESSFUL/FAILED_LOGIN, SCHEMA_OBJECT_ACCESS. Storage format: XEL files in blob container. Use Azure Policy: ""SQL databases should have auditing enabled"". Cost: Storage costs + audit data volume. Combine with: Defender for SQL (threat detection), Advanced Threat Protection.",AZ-500 SecureDatabase Auditing
"Microsoft Defender for Cloud Secure Score is currently 45%. What approach improves security posture most effectively?<br><br>A) Ignore recommendations and deploy more resources<br>B) Prioritize high-impact recommendations based on Secure Score impact and remediate<br>C) Disable security policies to increase score","B) Prioritize high-impact recommendations based on Secure Score impact and remediate. Secure Score provides weighted recommendations; remediating high-impact items (MFA, JIT access, NSG hardening) raises score significantly.<br><br>Reference: <a href=""https://learn.microsoft.com/en-us/azure/defender-for-cloud/secure-score-security-controls"">Secure Score</a>","Secure Score: percentage (0-100%) representing security posture, recommendations grouped into security controls, each control contributes points. Ignoring (option A) maintains poor posture. Disabling policies (option C) reduces visibility, doesn't improve security. High-impact recommendations: Enable MFA (+4% typically), Restrict internet access (JIT, NSG rules) (+3%), Enable encryption (+2%), Update software/patches (+2%). Remediation workflow: review recommendations, understand security control, apply fix (auto-remediation or manual), track improvement. Use filters: by severity (High/Medium/Low), by resource type, by compliance standard (PCI-DSS, NIST, ISO). API available for programmatic tracking. Target: 80%+ for production environments.",AZ-500 DefenderCloud SecureScore
"Multi-cloud environment includes Azure, AWS, and GCP resources. Centralized security posture management is required across all clouds. How should you configure Defender for Cloud?<br><br>A) Use separate security tools per cloud provider<br>B) Connect AWS and GCP accounts to Defender for Cloud with cloud connectors<br>C) Manually export data from each cloud","B) Connect AWS and GCP accounts to Defender for Cloud with cloud connectors. Defender for Cloud supports multi-cloud via native connectors, providing unified security posture, recommendations, and compliance across clouds.<br><br>Reference: <a href=""https://learn.microsoft.com/en-us/azure/defender-for-cloud/quickstart-onboard-aws"">Connect AWS to Defender</a>","Multi-cloud setup: AWS connector uses CloudFormation/Terraform template, creates IAM role for Defender, scans EC2/S3/RDS/Lambda. GCP connector uses service account with Reader permissions. Separate tools (option A) lack centralization. Manual export (option C) doesn't scale. Capabilities: Secure Score inc ludes AWS/GCP resources, CSPM recommendations (misconfigurations), CWP plans (Defender for Servers on AWS EC2), compliance dashboards. Prerequisites: Defender for Cloud subscription, permissions in AWS (CloudFormation)/GCP (Service Account). Benefits: single pane of glass, consistent policies (Azure Arc for AWS VMs), centralized alerts. Supported services: AWS EC2, EKS, RDS, S3, Lambda. GCP VM, GKE, storage.",AZ-500 DefenderCloud MultiCloud
"Azure virtual machines require vulnerability scanning without deploying agents. Which Defender for Cloud capability provides agentless scanning?<br><br>A) Microsoft Defender for Endpoint agent-based scanning<br>B) Agentless scanning using snapshot analysis in Defender for Servers<br>C) Manual vulnerability assessments","B) Agentless scanning using snapshot analysis in Defender for Servers. Agentless scanning takes disk snapshots, analyzes offline, detects vulnerabilities without agent installation, minimal performance impact.<br><br>Reference: <a href=""https://learn.microsoft.com/en-us/azure/defender-for-cloud/concept-agentless-data-collection"">Agentless Scanning</a>","Agentless scanning: creates disk snapshot, analyzes in isolated environment, deletes snapshot, reports vulnerabilities. Agent-based (option A) requires MDE installation. Manual (option C) doesn't scale. Capabilities: vulnerability assessment (powered by Qualys/Rapid7), software inventory, file integrity monitoring, secret scanning (API keys, certs). Advantages: no agent management, no performance impact, scans stopped VMs, works with custom VMs. Limitations: requires Defender for Servers Plan 2, point-in-time snapshot (not real-time), additional costs for snapshots. Enable: Defender for Servers Plan 2 → Enable agentless scanning. Scanning frequency: every 24 hours. Combine with agent-based for: real-time detection (MDE), endpoint protection.",AZ-500 DefenderCloud AgentlessScanning
"Azure resources must comply with PCI-DSS standards. Which Defender for Cloud feature automatically assesses and reports compliance status?<br><br>A) Secure Score for general recommendations<br>B) Regulatory compliance dashboard with PCI-DSS standard<br>C) Azure Policy for custom compliance","B) Regulatory compliance dashboard with PCI-DSS standard. Defender for Cloud includes built-in compliance standards (PCI-DSS, ISO 27001, HIPAA, NIST) with automated assessments and reporting.<br><br>Reference: <a href=""https://learn.microsoft.com/en-us/azure/defender-for-cloud/regulatory-compliance-dashboard"">Regulatory Compliance Dashboard</a>","Compliance dashboard: shows compliance score per standard, maps controls to recommendations, tracks progress over time. Secure Score (option A) is general security, not regulatory-specific. Azure Policy (option C) underpins compliance but dashboard provides reporting. Built-in standards: Azure Security Benchmark (default), PCI-DSS 3.2.1/4.0, ISO 27001, HIPAA, NIST 800-53, CIS, SOC 2. Custom standards: create custom regulatory standards with Azure Policy initiatives. Dashboard features: control pass/fail status, linked remediation steps, download compliance reports (PDF, CSV), API for automation. Compliance assessment: automatic (no configuration), continuous (near real-time), based on Azure Policy. Use for: audit preparation, continuous compliance, attestation reports.",AZ-500 DefenderCloud Compliance
"Microsoft Defender External Attack Surface Management (EASM) is required to discover internet-facing assets and security risks. What types of assets does EASM discover?<br><br>A) Only assets in Azure subscriptions<br>B) Internet-facing assets including shadow IT and third-party services<br>C) Only on-premises resources","B) Internet-facing assets including shadow IT and third-party services. EASM discovers any internet-reachable asset associated with organization (domains, IPs, web apps, cloud services), including unknown shadow IT.<br><br>Reference: <a href=""https://learn.microsoft.com/en-us/azure/external-attack-surface-management/overview"">Defender EASM Overview</a>","EASM capabilities: asset discovery (passive reconnaissance), inventory (domains, IPs, apps, certificates, contacts), attack surface insights (CVEs, exposures, config issues), dashboard with risk priorities. Azure-only (option A) misses shadow IT. On-premises (option C) requires internet exposure. Discovery methods: seed-based (start with known domains/IPs), recursive crawl (follows relationships), third-party data sources. Asset types: domains, IP addresses, web apps, SSL certificates, ASNs, contacts. Insights: CVE detections, expiring certificates, exposed services (RDP, SMB), deprecated software. Integration: findings flow to Defender for Cloud, Sentinel connectors. Use cases: M&A due diligence, shadow IT discovery,continuous attack surface monitoring.",AZ-500 DefenderCloud EASM
"Security alerts in Defender for Cloud need automated responses (e.g., isolate compromised VM, create incident ticket). How should you implement automated remediation?<br><br>A) Manually respond to each alert in portal<br>B) Create workflow automation with Logic Apps triggered by security alerts<br>C) Wait for security team notification","B) Create workflow automation with Logic Apps triggered by security alerts. Defender for Cloud integrates with Logic Apps to automate responses based on alert type, severity, or resource conditions.<br><br>Reference: <a href=""https://learn.microsoft.com/en-us/azure/defender-for-cloud/workflow-automation"">Workflow Automation</a>","Workflow automation triggers: security alerts (by severity, alert type), compliance state changes (non-compliant resources), Secure Score changes. Manual response (option A) doesn't scale. Waiting (option C) increases risk. Common automations: Send email/Teams notification, Create ServiceNow/Jira ticket, Run Azure Automation runbook (isolate VM, block IP), Update NSG rules, Trigger Azure Functions (custom logic). Configuration: select trigger (alert with High severity), filter (contains ""malware""), action (run Logic App), scope (subscription/resource group). Logic App examples: isolate VM by adding NSG deny-all rule, disable user account, snapshot disk for forensics. Test alerts: use alert simulation to trigger workflows without actual threats.",AZ-500 DefenderCloud Automation
"Microsoft Sentinel needs to collect logs from Azure resources, on-premises systems, and third-party SIEMs. What components enable data ingestion?<br><br>A) Sentinel automatically collects all data without configuration<br>B) Configure data connectors for each log source<br>C) Forward all logs to Storage account first","B) Configure data connectors for each log source. Sentinel data connectors ingest logs from various sources, transform data to Common Event Format, and enable querying in Log Analytics workspace.<br><br>Reference: <a href=""https://learn.microsoft.com/en-us/azure/sentinel/connect-data-sources"">Sentinel Data Connectors</a>","Data connectors: 100+ built-in connectors for Microsoft and third-party services. Automatic collection (option A) requires connector configuration. Storage account (option C) not direct ingestion method. Connector types: Service-to-service (Azure AD, O365, Defender, 1-click), Syslog/CEF (Linux, firewalls), REST API (custom apps), Agent-based (MMA/AMA for Windows/Linux). Common connectors: Azure Activity logs, Azure AD sign-ins, Defender for Cloud alerts, firewall logs (Palo Alto, Checkpoint), AWS CloudTrail. Configuration: enable connector, grant permissions, configure data flow. Data flows to Log Analytics workspace, stored in tables (SecurityEvent, Syslog, CommonSecurityLog). Costs: data ingestion + retention.",AZ-500 Sentinel DataConnectors
"Microsoft Sentinel requires automatic creation of security incidents based on suspicious patterns like multiple failed logins followed by successful login. How should you configure threat detection?<br><br>A) Manually review logs in Log Analytics<br>B) Enable built-in or custom analytics rules in Sentinel<br>C) Use Azure Monitor alerts only","B) Enable built-in or custom analytics rules in Sentinel. Analytics rules query logs using KQL, detect threats based on patterns, and automatically create incidents with necessary context.<br><br>Reference: <a href=""https://learn.microsoft.com/en-us/azure/sentinel/detect-threats-built-in"">Sentinel Analytics Rules</a>","Analytics rule types: Scheduled (KQL queries, run periodically), Microsoft Security (Defender for Cloud alerts → incidents), Fusion (ML-based multi-stage attack detection), Anomaly (baselining with ML). Manual review (option A) doesn't scale. Azure Monitor (option C) lacks SIEM features. Built-in rules: 250+ templates (brute force attacks, data exfiltration, privilege escalation), based on MITRE ATT&CK. Custom rules: write KQL query, define frequency (5 min - 14 days), set alert threshold, map MITRE tactics, configure incident grouping. Example rule: SigninLogs | where ResultType == 'Success' and PreviousFailures > 5. Tune: adjust thresholds, add exclusions, suppress false positives. Enable: select rules from templates, configure parameters.",AZ-500 Sentinel AnalyticsRules
"Security incidents in Sentinel need automated triage, enrichment with threat intelligence, and response actions. What Sentinel capability provides security orchestration?<br><br>A) Manual investigation by analysts only<br>B) Playbooks powered by Logic Apps for SOAR capabilities<br>C) Export incidents to spreadsheets","B) Playbooks powered by Logic Apps for SOAR capabilities. Sentinel playbooks (Logic Apps) automate incident response, enrich with threat intelligence, coordinate actions, reducing mean time to respond (MTTR).<br><br>Reference: <a href=""https://learn.microsoft.com/en-us/azure/sentinel/automate-responses-with-playbooks"">Sentinel Playbooks</a>","Playbooks (SOAR): automated workflows triggered by incidents/alerts, Logic Apps with 400+ connectors. Manual investigation (option A) doesn't scale. Spreadsheets (option C) lack automation. Playbook triggers: When Sentinel incident is created/updated, When alert is created. Common actions: Enrich incident (IP reputation lookup via VirusTotal/ThreatConnect), Isolate VM (run Automation runbook), Block user (disable Azure AD account), Send notification (Teams/Slack/email), Escalate (create ServiceNow ticket), Collect forensics (snapshot disk). Example: alert → check IP against TI feed → if malicious → block in firewall → notify SOC → update incident status. Permissions: Sentinel Responder role to run playbooks. Gallery: 100+ pre-built playbooks for common scenarios.",AZ-500 Sentinel Playbooks
"Azure resources are deployed via IaC using ARM templates/Terraform. Security assurance requires scanning templates for misconfigurations before deployment. Which Defender for Cloud feature provides this?<br><br>A) Scan running resources only after deployment<br>B) Defender for DevOps with IaC scanning in CI/CD pipelines<br>C) Manual code review by security team","B) Defender for DevOps with IaC scanning in CI/CD pipelines. Defender for DevOps discovers IaC files in repos, scans for misconfigurations, provides recommendations before deployment (shift-left security).<br><br>Reference: <a href=""https://learn.microsoft.com/en-us/azure/defender-for-cloud/defender-for-devops-introduction"">Defender for DevOps</a>","Defender for DevOps: integrates with GitHub, Azure DevOps, GitLab. Scans: ARM templates, Terraform, containers (Dockerfile), secrets, code vulnerabilities (SAST), dependencies (SCA). Post-deployment scanning (option A) misses prevention. Manual review (option C) doesn't scale. Capabilities: IaC misconfigurations (public storage, no encryption, over-permissive NSG), secret scanning (API keys, passwords, certs), infrastructure as Code (discover ARM/TF in repos), pull request annotations. Configuration: connect GitHub/ADO to Defender for Cloud, install MS Security DevOps extension in pipelines, scan runs on commit/PR. Results: vulnerabilities in Defender dashboard, fail PR if critical findings. Prevents: deploying vulnerable infra, secrets in repos, policy violations.",AZ-500 DefenderCloud DevOps
"Azure Key Vault stores production secrets and certificates. Network access must be restricted to specific VNets and public access disabled. How should you configure Key Vault networking?<br><br>A) Keep default settings with public access from all networks<br>B) Configure Key Vault firewall allowing specific VNets and disable public access<br>C) Use Key Vault access policies only without network restrictions","B) Configure Key Vault firewall allowing specific VNets and disable public access. Key Vault firewall restricts access to specified VNets/IPs, private endpoints provide complete isolation.<br><br>Reference: <a href=""https://learn.microsoft.com/en-us/azure/key-vault/general/network-security"">Key Vault Network Security</a>","Key Vault networking options: Public endpoint with firewall (allow specific VNets/IPs, block others), Private endpoint (private IP in VNet), Disable public access entirely. Default public access (option A) exposes vault. Access policies (option C) without network restrictions allow access from anywhere. Configuration: Networking blade → Firewall, select Allow access from: ""Private endpoint and selected networks"", add VNet subnets/IP ranges, configure service endpoints on subnets (Microsoft.KeyVault). Private endpoint: creates private IP, works across VNets, disables public endpoint. Exceptions: ""Allow trusted Microsoft services"" (Storage, SQL, Defender for Cloud). Test access: Key Vault from unauthorized network returns 403.",AZ-500 KeyVault Networking
"Encryption keys in Key Vault must be rotated regularly for compliance. The solution should automate rotation and update dependent resources. How should you implement key rotation?<br><br>A) Manually create new key versions periodically<br>B) Enable automatic key rotation policy in Key Vault<br>C) Delete and recreate keys manually","B) Enable automatic key rotation policy in Key Vault. Key Vault supports automatic rotation with configurable policies, creates new key versions, and maintains version history.<br><br>Reference: <a href=""https://learn.microsoft.com/en-us/azure/key-vault/keys/how-to-configure-key-rotation"">Key Rotation in Key Vault</a>","Key rotation policy: defines rotation frequency (e.g., every 90 days), expiry time after rotation, Key Vault automatically creates new version. Manual rotation (option A) prone to human error. Deleting keys (option C) breaks dependencies. Policy configuration: rotation interval (days), expiry duration, notification before expiry (Event Grid). Automatic rotation triggers: Key Vault creates new key version, publishes event to Event Grid, applications should reference key by name (not version) to get latest automatically. Key versions: previous versions remain accessible, applications using version-specific URIs must be updated. Supports: RSA, EC keys. Certificate rotation: auto-renewal with CA (Let's Encrypt, DigiCert), Event Grid notifications on renewal. Best practice: combine with automated deployment pipeline to update dependent resources.",AZ-500 KeyVault KeyRotation
"Key Vault secrets need to be backed up and recoverable in case of accidental deletion. The solution must protect against malicious deletion by insiders. What protection features should you enable?<br><br>A) Rely on Key Vault redundancy only<br>B) Enable soft delete and purge protection on Key Vault<br>C) Export secrets to files for manual backup","B) Enable soft delete and purge protection on Key Vault. Soft delete retains deleted items for recovery period (7-90 days). Purge protection prevents permanent deletion during retention, even by admins.<br><br>Reference: <a href=""https://learn.microsoft.com/en-us/azure/key-vault/general/soft-delete-overview"">Key Vault Soft Delete</a>","Soft delete: deleted items enter ""deleted"" state, recoverable during retention period (90 days default), protects secrets/keys/certs. Redundancy (option A) doesn't protect against deletion. Manual export (option C) exposes secrets. Purge protection: prevents permanent deletion (purge) even by privileged users, immutable (cannot disable once enabled), requires soft delete. Recovery: list deleted items (Get-AzKeyVaultSecret -InRemovedState), recover (Undo-AzKeyVaultSecretRemoval), permanent delete after retention (purge). Backup: Backup-AzKeyVaultSecret creates encrypted backup, Restore-AzKeyVaultSecret. Use cases: accidental deletion, insider threat, ransomware, compliance (data retention). New vaults: soft delete enabled by default. Purge protection recommended for production vaults storing critical secrets.",AZ-500 KeyVault DataProtection
"Azure Backup data must be protected from ransomware attacks that attempt to delete backup copies. Which Enhanced Security features should you enable?<br><br>A) Standard backup only without additional security<br>B) Enable Multi-user authorization and soft delete for backups<br>C) Store backups in same location as production data","B) Enable Multi-user authorization and soft delete for backups. Multi-user authorization (MUA) requires additional approver for critical operations. Soft delete retains deleted backups for recovery period.<br><br>Reference: <a href=""https://learn.microsoft.com/en-us/azure/backup/backup-azure-enhanced-security-feature"">Enhanced Backup Security</a>","Enhanced security features: Soft delete for recovery services vault (14-day retention for deleted backups), Multi-user authorization (MUA requires Resource Guard approval for critical ops), Immutable vaults (prevent deletion/modification). Standard backup (option A) vulnerable to deletion. Same location (option C) risks simultaneous encryption. Soft delete: deleted backups in ""soft deleted"" state, recoverable within 14 days, even if vault deleted. MUA: critical operations (disable soft delete, stop backup with delete data) require approval from Resource Guard owner in different tenant/subscription. Immutable vaults: once enabled, irreversible, prevents disabling security features. Alert on suspicious activity: unauthorized access attempts, backup deletions. Use for: ransomware protection, insider threat mitigation, compliance requirements.",AZ-500 SecureStorage BackupProtection
"Agentless scanning detected critical vulnerabilities on Azure VMs. What are the remediation options based on Defender for Cloud recommendations?<br><br>A) Ignore vulnerabilities as false positives<br>B) Apply patches via Update Management or Azure Update Manager, review recommendations<br>C) Disable scanning to avoid alerts","B) Apply patches via Update Management or Azure Update Manager, review recommendations. Defender provides specific remediation guidance per vulnerability, often requiring patches or configuration changes.<br><br>Reference: <a href=""https://learn.microsoft.com/en-us/azure/defender-for-cloud/remediate-vulnerability-findings-vm"">Remediate VM Vulnerabilities</a>","Vulnerability remediation workflow: Review findings in Defender (vulnerability name, CVE, severity, affected VMs), Prioritize by CVSS score/exploitability, Apply fixes: OS patches (Update Manager), App patches (vendor sources), Config changes (disable service, update settings), Verify with rescan. Ignoring (option A) leaves risk. Disabling (option C) reduces visibility. Update Manager: automatic patching schedules, maintenance windows, pre/post-scripts, compliance reporting. Integration: Defender findings → Log query → dynamic group → Update deployment. Qualys vs Rapid7: both scan for OS/app vulnerabilities, CVE mapping, remediation recommendations. Track: fixed vulnerabilities, exempt false positives, export reports. KPIs: mean time to remediate (MTTR), % critical vulnerabilities patched within 48 hours.",AZ-500 DefenderCloud VulnerabilityManagement
