Front,Back,Extra,Tags
"Your application tier VMs must be distributed to minimize impact from planned maintenance, with no more than 20% of VMs unavailable during updates. Current deployment: 10 VMs in a single region.<br><br>A) Deploy VMs in a VM scale set with update domains<br>B) Deploy VMs across multiple Availability Zones<br>C) Deploy VMs in an Availability Set with 5 update domains","C) Deploy VMs in an Availability Set with 5 update domains","Availability Set with 5 update domains ensures max 20% (2/10 VMs) down during planned maintenance. Scale sets are for scaling, not necessary here. Availability Zones provide zonal redundancy but overkill if requirement is only maintenance windows. Update domains are designed specifically for planned maintenance impact.","AZ-305 BusinessContinuity HighAvailability"
"A database must support point-in-time restore for the last 35 days with ability to restore to any second within that window, and long-term yearly backups for 7 years for compliance.<br><br>A) Azure SQL Database with 35-day PITR and LTR policy<br>B) Azure SQL Managed Instance with automated backups<br>C) Custom backup using BACPAC exports to Blob Storage","A) Azure SQL Database with 35-day PITR and LTR policy","SQL Database supports configurable PITR (7-35 days) with per-second granularity, LTR for yearly backups up to 10 years. Managed Instance has same features but more expensive without specific need. BACPAC exports are manual, lack PITR granularity, and require restoration logic. SQL Database built-in features are optimal.","AZ-305 BusinessContinuity Backup"
"An application deployed across multiple Azure regions must route users to the closest healthy region with automatic failover if a region becomes unavailable. Health checks must detect application-level failures.<br><br>A) Azure Front Door with health probe-based routing<br>B) Azure Traffic Manager with priority routing<br>C) Azure Load Balancer with availability zones","A) Azure Front Door with health probe-based routing","Front Door provides global load balancing, latency-based routing (closest region), application-level health probes, and automatic failover. Traffic Manager Priority is manual ordering. Load Balancer is regional, not global. Front Door combines CDN, global load balancing, and SSL offload with intelligent health detection.","AZ-305 BusinessContinuity HighAvailability"
"Your SaaS application data must survive simultaneous failure of an entire Azure region and specific datacenter within the surviving region. The solution must be cost-optimized.<br><br>A) Geo-zone-redundant storage (GZRS)<br>B) Geo-redundant storage (GRS) with LRS<br>C) Zone-redundant storage (ZRS) in multiple regions","A) Geo-zone-redundant storage (GZRS)","GZRS combines ZRS (3 zones in primary) with GRS (async replication to secondary region), protecting against zone and region failure with single SKU. Option B doesn't protect against zone failure in primary. Option C requires manual replication management. GZRS provides both protections cost-effectively.","AZ-305 BusinessContinuity HighAvailability"
"A legacy application runs on a single VM requiring 99.9% uptime. The application is stateless behind a load balancer. Minimize infrastructure cost while meeting SLA.<br><br>A) Single VM with Premium SSD and Azure Backup<br>B) Two VMs in Availability Set with Standard Load Balancer<br>C) VM scale set with 2 instances across Availability Zones","B) Two VMs in Availability Set with Standard Load Balancer","Single VM SLA is 95-99.5% (can't meet 99.9%). Availability Set with 2+ VMs provides 99.95% SLA, lower cost than zones. Scale sets add complexity for static count. Two VMs in Availability Set is the minimum configuration meeting 99.9%+ SLA cost-effectively for stateless apps.","AZ-305 BusinessContinuity HighAvailability"
"An e-commerce application must automatically recover from regional Azure datacenter failures within 5 minutes with zero data loss. The application uses SQL Database and App Service.<br><br>A) App Service with multi-region deployment, SQL Database Business Critical with zone redundancy<br>B) Azure Front Door, App Service in secondary region, SQL Database with auto-failover group<br>C) Traffic Manager, App Service in Availability Zones, SQL Database geo-replication","A) App Service with multi-region deployment, SQL Database Business Critical with zone redundancy","Zone redundancy handles datacenter (not region) failures within 5 min with zero data loss via synchronous replication across zones in same region. Auto-failover groups are for region failures with async replication (potential data loss). The question asks for datacenter failure - zones are the answer, not regions.","AZ-305 BusinessContinuity HighAvailability"
"Your company requires daily backups of 200 Azure VMs with 30-day retention and ability to restore individual files without restoring entire VMs. Backup data must be stored in a different region.<br><br>A) Azure Backup with geo-redundant Recovery Services Vault and instant restore<br>B) Managed disk snapshots copied to secondary region<br>C) Custom script with VM export to Blob Storage GRS","A) Azure Backup with geo-redundant Recovery Services Vault and instant restore","Azure Backup provides centralized VM backup, file-level restore via instant restore, GRS vault for regional redundancy, and managed retention. Disk snapshots require manual orchestration and lack file-level restore. Custom scripts lack enterprise features. Azure Backup is purpose-built for this requirement.","AZ-305 BusinessContinuity Backup"
"A Cosmos DB application must maintain write availability during complete region failure with automated failover and no application code changes. Reads can tolerate brief inconsistency during failover.<br><br>A) Multi-region write with Eventual consistency<br>B) Single write region with automatic failover policy<br>C) Manual failover with Strong consistency","B) Single write region with automatic failover policy","Automatic failover policy promotes a read region to write region automatically when primary fails (no code changes). Eventual consistency acceptable during failover. Multi-region write is expensive if not needed. Manual failover contradicts automatic requirement. Single write + auto-failover balances availability and cost.","AZ-305 BusinessContinuity HighAvailability"
"Your application requires backup of Azure File shares with snapshots taken every 4 hours, 90-day retention, and centralized backup management with compliance reporting.<br><br>A) Azure Backup for Azure Files with custom policy<br>B) Azure Files share snapshots with scheduled script<br>C) Copy files to Blob Storage with lifecycle management","A) Azure Backup for Azure Files with custom policy","Azure Backup for Files supports custom schedules (multi-snapshot per day), retention policies, centralized management, and compliance reporting. Share snapshots require manual scheduling and lack centralized management. Blob copy creates data duplication without backup-specific features. Azure Backup provides enterprise backup management.","AZ-305 BusinessContinuity Backup"
"An application must run compute workloads based on API requests with sub-second cold start times, automatic scaling from 0 to 1000 instances, and per-request billing. No server management required.<br><br>A) Azure Functions with Premium plan<br>B) Azure Container Instances with Azure Functions<br>C) Azure Kubernetes Service with KEDA autoscaling","A) Azure Functions with Premium plan","Functions Premium provides sub-second cold starts (pre-warmed instances), automatic scaling 0-1000+, per-execution billing, and serverless. ACI doesn't scale like Functions. AKS requires cluster management. Functions Premium eliminates cold start issues of Consumption plan while maintaining serverless benefits.","AZ-305 Infrastructure Compute"
"Your company needs to run a legacy .NET Framework application requiring specific Windows registry settings and COM components. The application must run in Azure with minimal refactoring.<br><br>A) Azure Virtual Machines running Windows Server<br>B) Azure App Service with Windows containers<br>C) Azure Container Instances with Windows containers","A) Azure Virtual Machines running Windows Server","Legacy apps with registry/COM dependencies typically require full OS control - VMs provide this. App Service containers have limitations on registry/COM. ACI is for stateless workloads. While containerization is ideal long-term, VMs offer the lift-and-shift path with minimal refactoring for complex legacy dependencies.","AZ-305 Infrastructure Compute"
"A data processing job runs nightly for 4 hours, processing 10TB of data with 100 parallel workers. The job is fault-tolerant and can restart failed tasks. Minimize costs.<br><br>A) Azure Batch with low-priority VMs<br>B) Azure Kubernetes Service with standard nodes<br>C) Azure Virtual Machine Scale Sets with Spot VMs","A) Azure Batch with low-priority VMs","Azure Batch is purpose-built for parallel batch processing with job scheduling, task management, and autoscaling. Low-priority VMs offer 80% discount, acceptable for fault-tolerant workloads. AKS adds orchestration complexity not needed. VMSS Spot works but lacks Batch's job management features. Batch + low-priority optimizes cost for batch workloads.","AZ-305 Infrastructure Compute"
"A microservices application requires orchestration with service discovery, automatic scaling, rolling updates, and secret management. The team has Kubernetes expertise and needs cloud-agnostic portability.<br><br>A) Azure Kubernetes Service (AKS) with Azure Key Vault integration<br>B) Azure Container Apps with Dapr<br>C) Azure App Service with deployment slots","A) Azure Kubernetes Service (AKS) with Azure Key Vault integration","AKS provides full Kubernetes with service discovery, HPA/VPA scaling, rolling updates, and portability. Team expertise aligns. Key Vault integration for secrets. Container Apps is simpler but less portable. App Service isn't container-native orchestration. AKS matches requirements including cloud-agnostic portability goal.","AZ-305 Infrastructure Compute"
"An event-driven application must process messages from a queue with automatic scaling based on queue depth (0-100 instances). The processing code is packaged as a container image requiring persistent storage.<br><br>A) Azure Container Apps with KEDA scaling and Azure Files mount<br>B) Azure Functions with container support<br>C) Azure Kubernetes Service with custom autoscaler","A) Azure Container Apps with KEDA scaling and Azure Files mount","Container Apps provides KEDA-based queue scaling, container support, volume mounts (Azure Files), and serverless pricing (0 instances when idle). Functions containers have limitations on persistent storage. AKS requires more management. Container Apps is optimized for event-driven containers with built-in scaling.","AZ-305 Infrastructure Compute"
"A web API must autoscale based on custom metrics (database connection count) with sub-minute scaling response time and support for blue-green deployments.<br><br>A) Azure App Service with Application Insights autoscale rules<br>B) Azure Kubernetes Service with custom metrics adapter<br>C) Azure VM Scale Sets with custom metric autoscale","B) Azure Kubernetes Service with custom metrics adapter","AKS with custom metrics adapter (Prometheus/Azure Monitor) supports any metric, sub-minute HPA scaling, and native blue-green via services/deployments. App Service autoscale has limited custom metrics. VMSS has slower scaling (<1 min difficult). AKS provides the flexibility for custom metrics and deployment strategies.","AZ-305 Infrastructure Compute"
"Your organization needs to deploy 500 identical VMs for a rendering farm that processes jobs from a queue. VMs must scale automatically based on queue length and tolerate individual VM failures.<br><br>A) Azure Virtual Machine Scale Sets with autoscale rules<br>B) Azure Batch with auto-pool feature<br>C) Individual VMs with Azure Automation for provisioning","A) Azure Virtual Machine Scale Sets with autoscale rules","VMSS provides automated scaling based on metrics, identical VM deployment, fault tolerance with availability sets/zones. Batch is for job scheduling (possible but VMSS more direct). Individual VMs don't scale automatically. VMSS is purpose-built for identical VM fleets with autoscaling and self-healing.","AZ-305 Infrastructure Compute"
"A stateful application requires 16TB RAM and 128 vCPUs for in-memory data processing. The workload runs continuously. Minimize costs while meeting requirements.<br><br>A) Azure HBv3-series VM optimized for memory-intensive workloads<br>B) Multiple Standard VMs with distributed processing<br>C) Azure M-series memory-optimized VM with Reserved Instance","C) Azure M-series memory-optimized VM with Reserved Instance","M-series offers up to 24TB RAM and 128 vCPUs for in-memory workloads. Reserved Instances (1-3 year) provide up to 72% discount for continuous workloads. HBv3 is for HPC, not in-memory apps. Multiple VMs add complexity for stateful apps. M-series + RI optimizes cost for continuous high-memory requirements.","AZ-305 Infrastructure Compute"
"A containerized application must scale from 10 to 1000 instances in under 10 seconds based on HTTP request rate. The solution must minimize idle costs and not require Kubernetes expertise.<br><br>A) Azure Container Apps with HTTP scaling<br>B) Azure Kubernetes Service with cluster autoscaler<br>C) Azure App Service with Docker container support","A) Azure Container Apps with HTTP scaling","Container Apps provides built-in HTTP request scaling with KEDA, rapid scaling (seconds), and serverless pricing (scale to zero). AKS cluster autoscaler takes minutes for node provisioning. App Service containers have slower scaling. Container Apps purpose-built for rapid elastic scaling without K8s complexity.","AZ-305 Infrastructure Compute"
"An application requires serverless compute with VNET integration for access to on-premises resources via ExpressRoute and must run for up to 30 minutes per execution.<br><br>A) Azure Functions Premium plan with VNET integration<br>B) Azure Functions Consumption plan with VNET<br>C) Azure Container Apps with VNET integration","A) Azure Functions Premium plan with VNET integration","Functions Premium supports VNET integration, no timeout limits (vs 10 min in Consumption), and ExpressRoute access. Consumption plan can't do VNET integration. Container Apps work but Functions align better with serverless execution model. Premium plan provides VNET + long execution + serverless.","AZ-305 Infrastructure Compute"
"Your company must run GPU-accelerated machine learning training jobs with datasets stored in Azure Blob Storage. Jobs run daily for 8 hours. Cost optimization is critical.<br><br>A) Azure Machine Learning with GPU compute clusters and autoscaling<br>B) Azure Virtual Machines with Spot instances and automatic shutdown<br>C) Azure Kubernetes Service with GPU node pools","A) Azure Machine Learning with GPU compute clusters and autoscaling","Azure ML provides managed compute clusters with autoscaling (scale to 0), native Blob integration, job scheduling, and experiment tracking. VMs require manual management. AKS adds K8s complexity. Azure ML is purpose-built for ML workloads with cost controls (cluster auto-shutdown, low-priority nodes).","AZ-305 Infrastructure Compute"
"A web application requires asynchronous processing of uploaded images. Processing takes 2-5 minutes per image with 1000 images/hour average. The solution must scale automatically and minimize costs during off-peaks.<br><br>A) Azure Functions Consumption plan triggered by Blob Storage<br>B) Azure Logic Apps with Blob Storage trigger<br>C) Azure Container Apps with Storage Queue scaling","A) Azure Functions Consumption plan triggered by Blob Storage","Functions Consumption provides automatic scaling, pay-per-execution (cost-effective for variable load), and native Blob trigger. Logic Apps have higher per-execution cost. Container Apps work but add complexity for simple async processing. Functions Consumption optimal for event-driven variable workloads.","AZ-305 Infrastructure Compute"
"Your company needs to migrate 100 VMs from VMware on-premises to Azure with minimal downtime and ability to rollback if issues occur post-migration.<br><br>A) Azure Migrate with Azure Site Recovery for replication and test failover<br>B) Convert VMs to VHDs and upload to Azure Storage<br>C) Azure Database Migration Service","A) Azure Migrate with Azure Site Recovery for replication and test failover","Azure Migrate provides assessment, ASR replicates VMs with minimal downtime, test failover validates migration, and rollback capabilities. Manual VHD conversion has downtime and no rollback. DMS is for databases not VMs. Azure Migrate + ASR is the comprehensive VM migration solution with test/rollback.","AZ-305 Infrastructure Migration"
"An application handles file uploads that trigger processing pipelines. Processing must be guaranteed once-per-message even if consumers crash. Message retention: 14 days for troubleshooting.<br><br>A) Azure Service Bus queue with PeekLock and dead-letter queue<br>B) Azure Storage Queue with visibility timeout<br>C) Azure Event Grid with retry policy","A) Azure Service Bus queue with PeekLock and dead-letter queue","Service Bus provides at-least-once delivery with PeekLock (prevents message loss on consumer crash), dead-letter for poison messages, and up to 14-day retention. Storage Queue has 7-day max retention. Event Grid is for reactive events, not reliable queue processing. Service Bus is enterprise messaging for guaranteed delivery.","AZ-305 Infrastructure AppArchitecture"
"A microservices architecture requires a service to publish domain events (OrderCreated, PaymentProcessed) to multiple subscribers without the publisher knowing about subscribers. Events must be delivered to all current and future subscribers.<br><br>A) Azure Event Grid with custom topics and event subscriptions<br>B) Azure Service Bus topic with subscriptions<br>C) Azure Event Hubs with multiple consumer groups","A) Azure Event Grid with custom topics and event subscriptions","Event Grid is purpose-built for pub/sub event distribution with loose coupling. Publishers don't know subscribers. New subscriptions receive future events. Service Bus topics work but Event Grid is optimized for discrete events. Event Hubs is for streaming. Event Grid provides filtering, retry, and webhook delivery.","AZ-305 Infrastructure AppArchitecture"
"An IoT solution ingests 100,000 events/second from devices, requires 7-day replay capability for reprocessing, and multiple independent consumers must process events at different speeds.<br><br>A) Azure Event Hubs with multiple consumer groups and 7-day retention<br>B) Azure Service Bus queue with sessions<br>C) Azure Event Grid with storage queue subscriptions","A) Azure Event Hubs with multiple consumer groups and 7-day retention","Event Hubs is designed for high-throughput streaming with replay (retention up to 90 days), independent consumer groups (each tracks own offset), and partition scale. Service Bus caps at lower throughput. Event Grid doesn't support replay. Event Hubs is the streaming platform for this scenario.","AZ-305 Infrastructure AppArchitecture"
"A web API experiences traffic spikes with repeated requests for the same data within 5-minute windows. The solution must reduce database load and provide sub-millisecond response times for cached data.<br><br>A) Azure Cache for Redis with sliding expiration<br>B) Azure CDN with cache rules<br>C) Application-level in-memory caching","A) Azure Cache for Redis with sliding expiration","Redis provides sub-ms latency, distributed cache (shared across app instances), sliding expiration (resets on access), and scales independently. CDN is for static content. In-memory cache isn't shared across instances. Redis is the distributed cache solution for dynamic API responses with low latency.","AZ-305 Infrastructure AppArchitecture"
"Your application requires externalized configuration with dynamic updates without application restart, feature flags for gradual rollouts, and access control for configuration management.<br><br>A) Azure App Configuration with feature management and Key Vault references<br>B) Azure Key Vault for all configuration<br>C) Configuration files in Azure Blob Storage","A) Azure App Configuration with feature management and Key Vault references","App Configuration is purpose-built for config management with dynamic refresh, feature flags, label-based environments, and Key Vault references for secrets. Key Vault is for secrets not app config. Blob Storage lacks structured config features. App Configuration provides versioning, change tracking, and RBAC.","AZ-305 Infrastructure AppArchitecture"
"A mobile backend API requires routing to different backend versions (v1, v2) based on client app version, rate limiting per client, and response caching with CDN.<br><br>A) Azure API Management with version-based routing and policies<br>B) Azure Front Door with routing rules<br>C) Azure Application Gateway with path-based routing","A) Azure API Management with version-based routing and policies","APIM provides API versioning, rate limiting policies, response caching, and backend routing logic. Front Door is global load balancing without API-specific features. App Gateway is L7 load balancing without API management. APIM is the API gateway for versioning, policies, dev portal, and transformation.","AZ-305 Infrastructure AppArchitecture"
"Your deployment pipeline must deploy application updates to Azure App Service with zero downtime, automatic rollback on failure detection, and gradual traffic shifting from old to new version.<br><br>A) Azure App Service deployment slots with traffic routing and auto-swap<br>B) Azure Front Door with backend pool weighting<br>C) Blue-green deployment with Traffic Manager","A) Azure App Service deployment slots with traffic routing and auto-swap","Deployment slots provide slot swapping (instant zero-downtime), traffic routing (% split for canary), and auto-swap with health checks for rollback. Front Door requires manual backend management. Traffic Manager DNS-based (not instant). Slots are native App Service feature designed for continuous deployment patterns.","AZ-305 Infrastructure AppArchitecture"
"A global e-commerce site requires minimal latency for users worldwide, SSL termination at the edge, DDoS protection, and automatic failover between multiple regional backends.<br><br>A) Azure Front Door with WAF and health probes<br>B) Azure Application Gateway with zone redundancy<br>C) Azure Traffic Manager with priority routing","A) Azure Front Door with WAF and health probes","Front Door is global CDN/load balancer with edge SSL termination, WAF (DDoS protection), health-based routing, and automatic failover. App Gateway is regional only. Traffic Manager is DNS-based (slower failover, no SSL termination). Front Door provides comprehensive global application delivery.","AZ-305 Infrastructure Networking"
"An application tier in Azure requires load balancing across 10 VMs within a single region with support for TCP/UDP protocols, source IP affinity, and health monitoring.<br><br>A) Azure Standard Load Balancer with health probes<br>B) Azure Application Gateway with backend pools<br>C) Azure Traffic Manager with performance routing","A) Azure Standard Load Balancer with health probes","Standard Load Balancer provides L4 (TCP/UDP) load balancing, source IP affinity (session persistence), health probes, zone redundancy, and regional scope. App Gateway is L7 (HTTP/HTTPS only). Traffic Manager is DNS-based global. Standard LB is the regional L4 load balancing solution with high throughput.","AZ-305 Infrastructure Networking"
"A multi-tier application requires internal load balancing between web and application tiers within a VNet without exposing application tier to the internet.<br><br>A) Azure Internal Load Balancer with private IP<br>B) Azure Application Gateway with internal mode<br>C) Azure Front Door with private link","A) Azure Internal Load Balancer with private IP","Internal Load Balancer provides private IP load balancing within VNet, no internet exposure, and L4 support. App Gateway internal works for HTTP but adds cost for simple load balancing. Front Door is internet-facing. Internal LB is purpose-built for private VNet load balancing between tiers.","AZ-305 Infrastructure Networking"
"Your company needs dedicated private connectivity from on-premises datacenter (1Gbps) to Azure with consistent latency, not traversing the public internet, and 99.95% availability SLA.<br><br>A) Azure ExpressRoute with two circuits for redundancy<br>B) Site-to-Site VPN with BGP routing<br>C) Point-to-Site VPN with Azure AD authentication","A) Azure ExpressRoute with two circuits for redundancy","ExpressRoute provides dedicated private connection (50Mbps-100Gbps), predictable latency, doesn't traverse internet, and dual circuits provide 99.95% SLA. VPN traverses internet with variable latency. P2S is for individual users. ExpressRoute is the enterprise private connectivity solution with SLA guarantees.","AZ-305 Infrastructure Networking"
"A branch office network (50 users) requires secure connectivity to Azure VNets with automatic routing and ability to access multiple VNets without complex routing configuration.<br><br>A) Site-to-Site VPN with Virtual WAN hub<br>B) ExpressRoute with Global Reach<br>C) Point-to-Site VPN with client certificates","A) Site-to-Site VPN with Virtual WAN hub","Virtual WAN provides hub-and-spoke with automatic routing to multiple VNets, S2S VPN for branch connectivity, and simplified management. ExpressRoute is expensive for branches. P2S is for individual users not branch office. Virtual WAN simplifies multi-site, multi-VNet connectivity with automatic routing.","AZ-305 Infrastructure Networking"
"An application requires direct internet outbound connectivity from VMs with inspection and filtering of traffic based on URLs and fully qualified domain names (FQDNs).<br><br>A) Azure Firewall with application rules<br>B) Network Security Groups with service tags<br>C) NAT Gateway with route table","A) Azure Firewall with application rules","Azure Firewall supports FQDN filtering in application rules (L7), threat intelligence, and centralized management. NSGs operate at L4 (IP/port) and don't support FQDN filtering. NAT Gateway provides outbound internet without filtering. Azure Firewall provides the enterprise security with FQDN-based policies.","AZ-305 Infrastructure Networking"
"Multiple Azure VNets across different regions must communicate privately with centralized security inspection and routing control. The solution must support transitive routing between all VNets.<br><br>A) Azure Virtual WAN with secured hub (Azure Firewall)<br>B) VNet peering with user-defined routes<br>C) Azure Firewall in hub VNet with peering","A) Azure Virtual WAN with secured hub (Azure Firewall)","Virtual WAN provides any-to-any connectivity with hub-and-spoke, integrated Azure Firewall for security, and automatic transitive routing. VNet peering requires manual non-transitive routing. Hub-spoke with manual peering works but lacks VWAN automation. VWAN is the modern solution for global network mesh with security.","AZ-305 Infrastructure Networking"
"A web application tier must allow inbound HTTPS traffic from the internet but deny all other inbound traffic and restrict outbound traffic to only Azure SQL Database and Azure Storage.<br><br>A) Network Security Group with inbound/outbound rules and service tags<br>B) Azure Firewall with DNAT rules<br>C) Application Security Groups only","A) Network Security Group with inbound/outbound rules and service tags","NSG provides stateful subnet/NIC security with allow/deny rules, service tags for Azure services (SQL, Storage), and priority-based processing. Azure Firewall is centralized (overkill for single subnet). ASGs group VMs but don't provide rules alone. NSG is the native security for subnet-level traffic filtering.","AZ-305 Infrastructure Networking"
"Your application requires name resolution between VMs across multiple VNets and integration with on-premises DNS via conditional forwarding.<br><br>A) Azure Private DNS zones with VNet links and DNS forwarder VM<br>B) Azure DNS public zones with VNet integration<br>C) Custom DNS server on VMs in each VNet","A) Azure Private DNS zones with VNet links and DNS forwarder VM","Private DNS zones provide VNet name resolution with automatic registration, link to multiple VNets, and DNS forwarder VM enables conditional forwarding to on-premises. Public DNS is internet-facing. Custom DNS per VNet doesn't scale. Private DNS + forwarder provides hybrid DNS integration.","AZ-305 Infrastructure Networking"
"A multi-tier application requires network isolation between tiers (web, app, data) with the ability to apply security rules based on application roles rather than IP addresses.<br><br>A) Application Security Groups with NSG rules referencing ASGs<br>B) Separate VNets for each tier with peering<br>C) Network Security Groups with IP-based rules","A) Application Security Groups with NSG rules referencing ASGs","ASGs group VMs by application role, NSG rules reference ASGs instead of IPs (simplifies management as VMs change). Separate VNets add complexity. IP-based NSGs don't scale with dynamic environments. ASGs provide logical grouping for security policies based on application context.","AZ-305 Infrastructure Networking"
"An application deployed in Azure requires low-latency access to a SaaS application (Microsoft 365) with consistent performance and traffic not traversing the public internet backbone.<br><br>A) Azure ExpressRoute with Microsoft peering<br>B) Site-to-Site VPN with forced tunneling<br>C) Direct internet connectivity with Azure Front Door","A) Azure ExpressRoute with Microsoft peering","ExpressRoute Microsoft peering provides private connection to Microsoft 365, bypasses public internet, and offers consistent latency. VPN goes through internet. Direct internet has variable performance. ExpressRoute is the solution for optimized connectivity to Microsoft cloud services (365, Dynamics).","AZ-305 Infrastructure Networking"
"Your company needs to monitor network traffic between virtual machines in Azure with packet-level capture for security analysis and troubleshooting.<br><br>A) Network Watcher packet capture and NSG flow logs<br>B) Azure Monitor with VM insights<br>C) Azure Firewall logs","A) Network Watcher packet capture and NSG flow logs","Network Watcher provides packet capture (pcap files for analysis) and NSG flow logs for traffic patterns. VM insights provides performance metrics not network packets. Firewall logs are centralized but don't capture all VM-to-VM traffic. Network Watcher is the network diagnostics tool for packet-level visibility.","AZ-305 Infrastructure Networking"
"A hub VNet hosts shared services (DNS, firewall). 20 spoke VNets connect to the hub. Spoke VNets must access the internet through the hub firewall but not communicate with each other directly.<br><br>A) Hub-spoke topology with UDR routing traffic to Azure Firewall, no spoke-to-spoke peering<br>B) Full mesh VNet peering with NSGs<br>C) Virtual WAN with routing intent","A) Hub-spoke topology with UDR routing traffic to Azure Firewall, no spoke-to-spoke peering","Hub-spoke with UDR forces traffic through hub firewall, peer spokes to hub only (blocks lateral spoke traffic), firewall controls access. Mesh peering defeats isolation goal. Virtual WAN enables any-to-any by default (opposite of requirement). Hub-spoke with controlled routing provides isolation + centralized egress.","AZ-305 Infrastructure Networking"
"An application requires SSL/TLS termination at the load balancer, URL path-based routing to different backend pools, and Web Application Firewall protection.<br><br>A) Azure Application Gateway with WAF SKU<br>B) Azure Load Balancer with SSL offload<br>C) Azure Front Door Standard","A) Azure Application Gateway with WAF SKU","Application Gateway provides L7 features: SSL termination, path-based routing, WAF protection, and backend reencryption. Load Balancer is L4 only (no path routing or WAF). Front Door works but App Gateway is regional solution for this scenario. App Gateway + WAF provides web security with advanced routing.","AZ-305 Infrastructure Networking"
"Your company must implement DNS resolution for private Azure services (Storage, SQL) accessible via Private Link from on-premises and multiple Azure VNets.<br><br>A) Azure Private DNS zones with VNet links and Private Endpoint DNS integration<br>B) Public DNS with CNAME records<br>C) On-premises DNS with custom A records","A) Azure Private DNS zones with VNet links and Private Endpoint DNS integration","Private DNS zones automatically create A records for Private Endpoints, VNet links enable resolution from Azure, DNS forwarder enables on-premises resolution. Public DNS resolves to public IPs (defeats Private Link). Custom records don't maintain automatically. Private DNS is the integrated solution for Private Link name resolution.","AZ-305 Infrastructure Networking"
"Your organization uses Azure AD for identity management. External consultants need temporary access to Azure Portal and specific resource groups for 2-week engagements with MFA enforcement.<br><br>A) Azure AD B2B guest accounts with Conditional Access and PIM<br>B) Create temporary Azure AD accounts with time-based policies<br>C) Share credentials with Azure AD Identity Protection","A) Azure AD B2B guest accounts with Conditional Access and PIM","B2B guest accounts bring external users into tenant securely, Conditional Access enforces MFA, PIM provides time-bound access with automatic expiration. Temporary AD accounts violate governance. Credential sharing is a security violation. B2B is designed for secure external collaboration with governance controls.","AZ-305 IdentityGovernance Authentication"
"An application must authenticate users from multiple Azure AD tenants (multi-tenant SaaS) and authorize access based on user roles defined in each customer's tenant.<br><br>A) Azure AD multi-tenant app registration with Conditional Access<br>B) Azure AD B2C with custom user flows<br>C) Separate app registration per customer tenant","A) Azure AD multi-tenant app registration with Conditional Access","Multi-tenant app registration allows users from any Azure AD tenant to sign in, app receives tenant-specific tokens, roles come from user's home tenant. B2C is for customer identities not B2B multi-tenancy. Separate registrations don't scale. Multi-tenant registration is the SaaS identity pattern.","AZ-305 IdentityGovernance Authentication"
"Your company requires that all Azure resources created in production subscriptions must have an Owner tag and cannot be deployed to certain regions (e.g., non-compliant data residency regions).<br><br>A) Azure Policy with Deny effect for regions and Append effect for tags<br>B) Azure Blueprints with resource locks<br>C) RBAC custom role limiting deployment regions","A) Azure Policy with Deny effect for regions and Append effect for tags","Policy with Deny prevents deployment to disallowed regions, Append adds missing tags automatically. Blueprints are for initial setup. RBAC controls who can deploy, not where. Policy provides continuous compliance enforcement for both geography restrictions and tagging requirements across all resources.","AZ-305 IdentityGovernance Governance"
"You need to track and alert on changes to Azure RBAC assignments across 100 subscriptions, with alerts sent to a Security Operations team within 5 minutes of changes.<br><br>A) Azure Activity Log with Log Analytics and alert rules<br>B) Azure Policy compliance reports<br>C) Azure Advisor recommendations","A) Azure Activity Log with Log Analytics and alert rules","Activity Log captures RBAC changes (authorization writes), stream to Log Analytics, create alert rules with action groups for near-real-time notification. Policy tracks compliance not RBAC changes. Advisor is for recommendations not real-time monitoring. Activity Log + Log Analytics provides comprehensive RBAC audit trail.","AZ-305 IdentityGovernance Monitoring"
"An application requires access to Azure Key Vault secrets during CI/CD pipeline execution in GitHub Actions. The solution must not store long-lived credentials in GitHub.<br><br>A) Configure OpenID Connect with Azure AD workload identity federation<br>B) Store service principal credentials in GitHub Secrets<br>C) Use Azure Key Vault task with certificate authentication","A) Configure OpenID Connect with Azure AD workload identity federation","Workload identity federation allows GitHub Actions to get Azure AD tokens without credentials using OIDC trust. No secrets stored in GitHub. Option B stores credentials (security risk). Option C still requires certificate management. OIDC federation eliminates credential storage for GitHub Actions to Azure authentication.","AZ-305 IdentityGovernance Authentication"
"Your organization has 500 Azure subscriptions. You need to visualize the management group hierarchy, view policy assignments at each level, and identify subscriptions out of compliance.<br><br>A) Azure Resource Graph queries with Kusto visualizations<br>B) Azure Policy compliance dashboard<br>C) Azure Cost Management hierarchy view","A) Azure Resource Graph queries with Kusto visualizations","Resource Graph can query management group structure, policy assignments, and compliance state across all subscriptions with KQL. Policy dashboard shows compliance but not hierarchy. Cost Management is for billing not governance. Resource Graph provides queryable governance data across the entire tenant.","AZ-305 IdentityGovernance Governance"
"A database contains sensitive customer data (PII) that must be encrypted at rest with customer-managed keys, with key rotation every 90 days and audit logs of all key access.<br><br>A) Azure SQL Database with TDE using customer-managed key in Key Vault<br>B) Azure SQL Database with service-managed TDE<br>C) Application-level encryption before database storage","A) Azure SQL Database with TDE using customer-managed key in Key Vault","TDE with customer-managed key (CMK) in Key Vault provides encryption at rest with customer control, Key Vault audit logs track access, supports rotation. Service-managed TDE uses Microsoft keys (no customer control). Application encryption adds complexity. TDE with CMK balances security with manageability.","AZ-305 DataStorage RelationalData"
