Front,Back,Extra,Tags
"Your organization requires internal Load Balancer for private applications but also needs outbound internet access for backend VMs. Which configuration provides both internal load balancing and outbound connectivity?<br><br>A) Internal LB alone provides outbound connectivity<br>B) Internal LB with separate NAT Gateway or outbound rules<br>C) Public LB required for any outbound connectivity","B) Internal LB with separate NAT Gateway or outbound rules","Internal Load Balancer doesn't provide outbound connectivity by default. NAT Gateway or explicit outbound rules on standard LB enable outbound internet access. Internal LB lacks public IPs for outbound. Multiple LBs (internal and public) or NAT Gateway handle both scenarios.<br><br>Reference: <a href=""https://learn.microsoft.com/azure/load-balancer/load-balancer-outbound-connections"">Outbound connections</a>",AZ-700 ApplicationDelivery OutboundLB
"A Load Balancer requires forwarding specific source IPs to specific backend VMs for admin access (port 3389) independent of load balancing rules. Which LB feature enables this static port forwarding?<br><br>A) Load balancing rules don't support specific IPs<br>B) Inbound NAT rules mapping source IP/port to specific backend<br>C) Outbound rules configure inbound traffic","B) Inbound NAT rules mapping source IP/port to specific backend","Inbound NAT rules map specific frontend IP and port to specific backend VM enabling direct connections like RDP or SSH independent from load balancing distribution. Load balancing rules distribute to all backend pool members. Outbound rules are for outbound, not inbound traffic.<br><br>Reference: <a href=""https://learn.microsoft.com/azure/load-balancer/inbound-nat-rules"">Inbound NAT rules</a>",AZ-700 ApplicationDelivery InboundNAT
"Traffic Manager profiles require routing users to nearest healthy endpoint by latency. One endpoint becomes unhealthy. Which Traffic Manager probe frequency ensures fastest failover detection?<br><br>A) 30-second probe interval (default)<br>B) Fast endpoint monitoring with 10-second interval<br>C) No health monitoring needed","B) Fast endpoint monitoring with 10-second interval","Fast endpoint monitoring (10 seconds) provides quicker health detection and faster failover than standard 30-second interval, critical for latency-sensitive applications. Default 30-second may be too slow. Traffic Manager requires health probes for automatic failover.<br><br>Reference: <a href=""https://learn.microsoft.com/azure/traffic-manager/traffic-manager-monitoring"">Traffic Manager monitoring</a>",AZ-700 ApplicationDelivery TrafficManagerProbes
"Virtual machines behind Gateway Load Balancer require traffic inspection by network virtual appliance before reaching actual backend. Which load balancing pattern enables this transparent traffic inspection?<br><br>A) Standard Load Balancer without NVA integration<br>B) Gateway Load Balancer chaining traffic through NVA<br>C) Application Gateway Layer 7 inspection","B) Gateway Load Balancer chaining traffic through NVA","Gateway Load Balancer transparently inserts network virtual appliances (firewalls, IDS/IPS) in traffic path enabling traffic inspection while maintaining connection to backend pools. Standard LB doesn't provide NVA chaining. App Gateway provides Layer 7 WAF but not arbitrary NVA insertion.<br><br>Reference: <a href=""https://learn.microsoft.com/azure/load-balancer/gateway-overview"">Gateway Load Balancer</a>",AZ-700 ApplicationDelivery GatewayLB
"Application Gateway requires auto-scaling between 2 and 100 compute units based on traffic. Which Application Gateway SKU supports autoscaling?<br><br>A) Standard_v1 or WAF_v1 SKU<br>B) Standard_v2 or WAF_v2 SKU with autoscaling configuration<br>C) Autoscaling not supported","B) Standard_v2 or WAF_v2 SKU with autoscaling configuration","Application Gateway v2 SKU (Standard_v2/WAF_v2) supports autoscaling and zone redundancy. V1 SKU requires manual capacity management. Autoscaling adjusts capacity based on metrics without manual intervention.<br><br>Reference: <a href=""https://learn.microsoft.com/azure/application-gateway/overview-v2"">Application Gateway v2</a>",AZ-700 ApplicationDelivery AppGWAutoscaling
"Application Gateway backend pool includes VMs in multiple subnets with different HTTP settings. One backend requires 60-second timeout while others need 20 seconds. How are different HTTP settings applied per backend?<br><br>A) Single HTTP setting applies to all backends<br>B> Create multiple HTTP settings and routing rules per backend requirement<br>C) HTTP settings cannot differ per backend","B) Create multiple HTTP settings and routing rules per backend requirement","Application Gateway routing rules associate listeners with backend pools using specific HTTP settings, enabling different timeout, cookie, and probe configurations per backend. Single HTTP setting doesn't provide flexibility. Multiple HTTP settings supported per gateway.<br><br>Reference: <a href=""https://learn.microsoft.com/azure/application-gateway/configuration-http-settings"">HTTP settings</a>",AZ-700 ApplicationDelivery AppGWHTTPSettings
"Application Gateway requires URL-based routing where /api/* routes to API backend pool and /images/* routes to image backend pool. Which Application Gateway feature implements this path-based routing?<br><br>A) Basic routing without path awareness<br>B) Path-based routing rules with URL path maps<br>C) Host-based routing only","B) Path-based routing rules with URL path maps","Path-based routing rules with URL path maps route requests to different backend pools based on URL path patterns enabling microservices architecture routing. Basic routing lacks path awareness. Host-based routing uses hostnames, not paths.<br><br>Reference: <a href=""https://learn.microsoft.com/azure/application-gateway/url-route-overview"">URL path-based routing</a>",AZ-700 ApplicationDelivery PathBasedRouting
"Application Gateway health probes show backends unhealthy despite VMs responding to direct HTTP requests. Custom health probe configured but probe URL returns 404. What is the likely cause?<br><br>A) Application Gateway malfunction<br>B) Health probe URL path doesn't exist or returns incorrect status code<br>C) VMs actually unhealthy","B) Health probe URL path doesn't exist or returns incorrect status code within expected range","Health probes require backend responding with 200-399 status code range at specified path. 404 indicates probe path doesn't exist. Direct HTTP requests to different paths may succeed. Probe configuration must match actual backend health endpoint.<br><br>Reference: <a href=""https://learn.microsoft.com/azure/application-gateway/application-gateway-probe-overview"">Application Gateway health probes</a>",AZ-700 ApplicationDelivery ProbeConfiguration
"Azure Front Door requires end-to-end TLS encryption from client to origin backend. Client connects via HTTPS to Front Door. How do you ensure Front Door to origin also uses HTTPS?<br><br>A) Front Door to origin automatically uses HTTPS<br>B) Configure origin with HTTPS protocol and enforce minimum TLS version<br>C) TLS termination at Front Door only","B) Configure origin with HTTPS protocol and enforce minimum TLS version","End-to-end TLS requires configuring origin with HTTPS protocol ensuring encrypted connection from Front Door to backend. Front Door doesn't automatically enforce origin HTTPS. TLS termination-only decrypts at Front Door sending plaintext to origin.<br><br>Reference: <a href=""https://learn.microsoft.com/azure/frontdoor/end-to-end-tls"">Front Door end-to-end TLS</a>",AZ-700 ApplicationDelivery FrontDoorTLS
"Azure Front Door caches static content but dynamic API responses are being cached causing stale data. Which Front Door configuration granularly controls caching behavior per route?<br><br>A) Global caching cannot be adjusted per route<br>B) Route rules with caching disabled for dynamic content and enabled for static<br>C) Disable caching entirely","B) Route rules with caching disabled for dynamic content and enabled for static","Front Door route rules enable per-route caching configuration with query string caching behavior, allowing static content caching while bypassing cache for dynamic APIs. Global settings lack granularity. Disabling caching entirely removes performance benefits for static content.<br><br>Reference: <a href=""https://learn.microsoft.com/azure/frontdoor/front-door-caching"">Front Door caching</a>",AZ-700 ApplicationDelivery FrontDoorCaching
"Front Door origin group requires fastest origin selection based on real-time latency measurements. Which routing method achieves this lowest-latency routing?<br><br>A) Priority-based routing to primary origin<br>B) Latency-based routing with latency sensitivity measurements<br>C) Weighted routing with equal distribution","B) Latency-based routing with latency sensitivity measurements","Latency-based routing measures latency to origins in real-time selecting fastest response origin. Priority routing doesn't consider performance. Weighted routing distributes without performance optimization.<br><br>Reference: <a href=""https://learn.microsoft.com/azure/frontdoor/routing-methods"">Front Door routing methods</a>",AZ-700 ApplicationDelivery FrontDoorRouting
"Azure Front Door URL rewrite required to transform incoming URL /old-path/* to /new-path/* before forwarding to origin. Which Front Door feature implements URL transformation?<br><br>A) Routing rules without transformation<br>B) Rules Engine with URL rewrite actions<br>C) URL transformation not supported","B) Rules Engine with URL rewrite actions","Front Door Rules Engine enables URL rewrite and redirect actions transforming URLs, modifying headers, and implementing custom routing logic. Basic routing doesn't transform URLs. Front Door provides comprehensive traffic manipulation.<br><br>Reference: <a href=""https://learn.microsoft.com/azure/frontdoor/front-door-rules-engine"">Front Door Rules Engine</a>",AZ-700 ApplicationDelivery URLRewrite
"A PaaS service (Azure SQL Database) require private connectivity from specific VNet without public endpoint exposure. Which Azure networking feature provides this private connectivity?<br><br>A) Public endpoint with firewall rules<br>B) Azure Private Endpoint with private IP in VNet<br>C) Service endpoints with VNet binding","B) Azure Private Endpoint with private IP in VNet","Private Endpoint assigns private IP address from VNet to Azure service, eliminating public endpoint exposure and enabling private connectivity. Public endpoints with firewall still expose service to internet. Service endpoints secure traffic but service remains on public IP.<br><br>Reference: <a href=""https://learn.microsoft.com/azure/private-link/private-endpoint-overview"">Private Endpoint</a>",AZ-700 PrivateAccess PrivateEndpoint
"Multiple workloads in different VNets require private endpoints to Azure Storage. Each VNet has Private DNS zone for storage private endpoint resolution. How should DNS be architected for consistent resolution?<br><br>A) Separate DNS zones per VNet creating management complexity<br>B) Centralized Private DNS zone linked to all VNets with private endpoint<br>C) No DNS configuration needed","B) Centralized Private DNS zone linked to all VNets with private endpoint","Hub Private DNS zone linked to spoke VNets provides centralized DNS management for private endpoint resolution across VNets. Separate zones per VNet multiply management overhead. Private endpoints require DNS to resolve private IPs.<br><br>Reference: <a href=""https://learn.microsoft.com/azure/private-link/private-endpoint-dns"">Private Endpoint DNS</a>",AZ-700 PrivateAccess PrivateEndpointDNS
"Your organization exposes self-hosted API as Private Link Service allowing customers to consume via Private Endpoint. Which Standard Load Balancer configuration is required?<br><br>A) No load balancer required<br>B) Internal Standard Load Balancer fronting service backend<br>C) Public Load Balancer exposed to internet","B) Internal Standard Load Balancer fronting service backend","Private Link Service requires Internal Standard Load Balancer fronting workload to expose via Private Link. No load balancer prevents Private Link creation. Public load balancer defeats private access purpose.<br><br>Reference: <a href=""https://learn.microsoft.com/azure/private-link/private-link-service-overview"">Private Link Service</a>",AZ-700 PrivateAccess PrivateLinkService
"On-premises clients require private connectivity to Azure service via Private Link. ExpressRoute connects on-premises to Azure. What additional configuration enables on-premises to resolve private endpoint private IPs?<br><br>A) On-premises automatically resolves private endpoints<br>B) DNS forwarding from on-premises to Azure DNS Private Resolver or DNS servers<br>C) No DNS configuration needed","B) DNS forwarding from on-premises to Azure DNS Private Resolver or DNS servers","On-premises DNS must forward Azure service FQDNs to Azure DNS servers or DNS Private Resolver to resolve private endpoint IPs. Automatic resolution doesn't work without forwarding. Private DNS resolution requires proper DNS configuration.<br><br>Reference: <a href=""https://learn.microsoft.com/azure/private-link/private-endpoint-dns#on-premises-workloads"">On-premises Private Endpoint DNS</a>",AZ-700 PrivateAccess HybridDNS
"VNet requires restricting Azure Storage access only to specific subnet while blocking other subnets. Which feature provides subnet-level service access control?<br><br>A) Network Security Groups (NSGs) blocking storage IPs<br>B) Service Endpoint with VNet rules on storage account<br>C) No subnet-level control available","B) Service Endpoint with VNet rules on storage account","Service Endpoints enable Azure PaaS services to restrict access to specific VNet subnets using VNet rules. NSGs can't effectively filter Azure PaaS services using service tags. Services support subnet-level access control through service endpoints.<br><br>Reference: <a href=""https://learn.microsoft.com/azure/virtual-network/virtual-network-service-endpoints-overview"">Service Endpoints</a>",AZ-700 PrivateAccess ServiceEndpoints
"Azure Storage account requires service endpoint policy enforcing connections only to approved storage accounts, blocking other storage accounts. Which feature provides this service-level filtering?<br><br>A) Service endpoints without policy control<br>B) Service Endpoint Policy with allowed resource list<br>C) Service policy not supported","B) Service Endpoint Policy with allowed resource list","Service Endpoint Policies provide additional control over service endpoints, allowing or denying specific Azure service resources. Basic service endpoints enable VNet-level access without resource-level filtering. Policies add granular control.<br><br>Reference: <a href=""https://learn.microsoft.com/azure/virtual-network/virtual-network-service-endpoint-policies-overview"">Service Endpoint Policies</a>",AZ-700 PrivateAccess ServiceEndpointPolicy
"Your architecture requires private endpoint for Azure SQL and service endpoint for Azure Storage in same subnet. Can both features coexist in single subnet?<br><br>A) Only one feature per subnet<br>B) Private endpoints and service endpoints coexist in same subnet<br>C) Separate VNets required per feature","B) Private endpoints and service endpoints coexist in same subnet","Private Endpoints and Service Endpoints are complementary and coexist in same subnet. Different features for different services or different access patterns. Multiple private connectivity options available simultaneously.<br><br>Reference: <a href=""https://learn.microsoft.com/azure/virtual-network/virtual-network-service-endpoints-overview#limitations"">Service endpoint limitations</a>",AZ-700 PrivateAccess CoexistenceFeatures
"A private endpoint connects to Azure SQL Database. On-premises users via VPN report cannot resolve SQL FQDN to private IP. What DNS configuration resolves this?<br><br>A) On-premises users automatically resolve private IPs<br>B) Azure Private DNS zone linked to VNet with conditional forwarding from on-premises<br>C) No solution for on-premises access","B) Azure Private DNS zone linked to VNet with conditional forwarding from on-premises","Private DNS zone linked to VNet contains A record for private endpoint. On-premises DNS forwards queries for Azure service FQDNs to Azure DNS Private Resolver or VNet DNS servers. Automatic resolution doesn't work without forwarding configuration.<br><br>Reference: <a href=""https://learn.microsoft.com/azure/private-link/private-endpoint-dns-integration"">Private DNS integration</a>",AZ-700 PrivateAccess PrivateDNSIntegration
"Azure Storage account with service endpoint receives connection attempts from internet despite VNet rules configured. What additional configuration prevents public internet access?<br><br>A) Service endpoints alone block public access<br>B) Disable public network access or configure firewall rules denying internet<br>C) Public access cannot be prevented","B) Disable public network access or configure firewall rules denying internet","Service endpoints secure traffic from VNet but don't disable public endpoint. Disabling public network access or firewall rules blocking internet prevent public access. Service endpoints are one layer of defense requiring additional configuration for complete isolation.<br><br>Reference: <a href=""https://learn.microsoft.com/azure/storage/common/storage-network-security"">Storage network security</a>",AZ-700 PrivateAccess PublicAccessControl
"Private Link Service exposes internal application to customers via Private Endpoint. Which IP addressing consideration affects Private Link Service design?<br><br>A) Private Link Service uses public IPs<br>B) NAT IP address configuration for Private Link Service<br>C) No IP addressing considerations","B) NAT IP address configuration for Private Link Service","Private Link Service requires NAT IP addresses from subnet for source NAT providing stable IPs for consumer private endpoint connections. Private Link uses private IPs. NAT configuration critical for proper service exposure.<br><br>Reference: <a href=""https://learn.microsoft.com/azure/private-link/private-link-service-overview#nat-ip"">Private Link NAT IPs</a>",AZ-700 PrivateAccess PrivateLinkNAT
"VNet with multiple subnets requires granular service access where Subnet A can access Azure Storage while Subnet B cannot. How is this subnet-level control implemented?<br><br>A) Single service endpoint applies to entire VNet<br>B) Enable service endpoint on specific subnets and configure VNet rules per subnet<br>C) No granular subnet control available","B) Enable service endpoint on specific subnets and configure VNet rules per subnet","Service endpoints are enabled per subnet with VNet rules on Azure services specifying allowed subnets, providing granular control. Service endpoints don't automatically apply to entire VNet. Subnet-level enablement combined with service VNet rules achieves granular access control.<br><br>Reference: <a href=""https://learn.microsoft.com/azure/virtual-network/virtual-network-service-endpoints-overview#configuration"">Service endpoint configuration</a>",AZ-700 PrivateAccess SubnetGranularity
"Private Endpoint for Azure SQL Database requires DNS resolution. Multiple private endpoints exist for different SQL servers. How does DNS resolve correct private IP per SQL server?<br><br>A) All private endpoints share same private IP<br>B) Private DNS zone A records map FQDN to specific private endpoint IP<br>C) DNS cannot distinguish between private endpoints","B) Private DNS zone A records map FQDN to specific private endpoint IP","Each private endpoint receives unique private IP with DNS A record mapping service FQDN to that specific private IP. Multiple private endpoints create multiple DNS records. DNS resolution is specific per service instance.<br><br>Reference: <a href=""https://learn.microsoft.com/azure/private-link/private-endpoint-dns"">Private Endpoint DNS records</a>",AZ-700 PrivateAccess PrivateEndpointDNSRecords
"A subnet (10.0.1.0/24) requires Network Security Group allowing HTTP (80) from internet and RDP (3389) from corporate IP 203.0.113.0/24. All other traffic denied. Which NSG rules implement this?<br><br>A) No NSG rules needed, default allows all<br>B) Allow rules for HTTP from Internet service tag and RDP from 203.0.113.0/24, deny all at lower priority<br>C) Deny rules only","B) Allow rules for HTTP from Internet service tag and RDP from 203.0.113.0/24, deny all at lower priority","NSG rules processed by priority with specific allow rules (HTTP from Internet, RDP from source IP) taking precedence before default deny-all. Default NSG rules deny internet inbound. Explicit rules required for allowed traffic.<br><br>Reference: <a href=""https://learn.microsoft.com/azure/virtual-network/network-security-groups-overview"">NSG rule processing</a>",AZ-700 NetworkSecurity NSGRules
"Application tier VMs (10.0.2.0/24) require connectivity to database tier (10.0.3.0/24) on port 1433. Both tiers in same VNet. How should security be implemented while minimizing NSG rules?<br><br>A) No NSG rules needed for same-VNet traffic<br>B) Application Security Groups (ASGs) for app and database tiers with NSG rules between ASGs<br>C) Individual IP-based NSG rules per VM","B) Application Security Groups (ASGs) for app and database tiers with NSG rules between ASGs","ASGs group VMs logically enabling NSG rules based on application role instead of IP addresses, simplifying rule management especially with dynamic VMs. Same-VNet traffic isn't automatically secured. IP-based rules per VM don't scale.<br><br>Reference: <a href=""https://learn.microsoft.com/azure/virtual-network/application-security-groups"">Application Security Groups</a>",AZ-700 NetworkSecurity ASG
"NSG flow logs show high traffic volume but you need to understand traffic patterns, top talkers, and anomalous flows. Which Azure feature analyzes NSG flow logs for insights?<br><br>A) Manual flow log analysis<br>B) Traffic Analytics with AI-powered pattern recognition<br>C) No flow log analysis available","B) Traffic Analytics with AI-powered pattern recognition","Traffic Analytics processes NSG flow logs providing visualizations, anomaly detection, top talkers analysis, and security insights. Manual analysis doesn't scale or detect patterns. Azure provides built-in flow log analytics.<br><br>Reference: <a href=""https://learn.microsoft.com/azure/network-watcher/traffic-analytics"">Traffic Analytics</a>",AZ-700 NetworkSecurity TrafficAnalytics
"Azure Firewall requires centralized management of firewall policies across 20 Azure Firewalls in different regions and subscriptions. Which feature enables centralized policy management?<br><br>A) Manual configuration per firewall<br>B) Azure Firewall Manager with hierarchical policies<br>C) No centralized management available","B) Azure Firewall Manager with hierarchical policies","Azure Firewall Manager provides centralized management with hierarchical policies inheriting base policies while allowing region-specific customization. Manual per-firewall configuration doesn't scale. Firewall Manager specifically designed for multi-firewall governance.<br><br>Reference: <a href=""https://learn.microsoft.com/azure/firewall-manager/overview"">Azure Firewall Manager</a>",AZ-700 NetworkSecurity FirewallManager
"Azure Firewall requires URL filtering based on FQDN for outbound HTTPS traffic instead of IP-based filtering. Which Azure Firewall rule type enables FQDN-based filtering?<br><br>A) Network rules with IP addresses only<br>B) Application rules with FQDN filtering and TLS inspection<br>C) FQDN filtering not supported","B) Application rules with FQDN filtering and TLS inspection","Application rules support FQDN filtering with TLS inspection for HTTPS traffic, handling dynamic IPs behind domain names. Network rules support IP/port but not FQDNs. FQDN filtering critical for cloud services with changing IPs.<br><br>Reference: <a href=""https://learn.microsoft.com/azure/firewall/features#application-fqdn-filtering-rules"">Azure Firewall FQDN filtering</a>",AZ-700 NetworkSecurity ApplicationRules
"Azure Firewall protects spoke VNets in hub-spoke topology. Which Azure Firewall SKU provides intrusion detection and prevention system (IDPS) capabilities?<br><br>A) Azure Firewall Basic SKU<br>B) Azure Firewall Premium with IDPS<br>C) Standard Firewall with IDPS","B) Azure Firewall Premium with IDPS","Azure Firewall Premium provides advanced threat protection including IDPS, TLS inspection, URL filtering, and web categories. Standard firewall lacks advanced security features. Premium SKU required for comprehensive threat protection.<br><br>Reference: <a href=""https://learn.microsoft.com/azure/firewall/premium-features"">Azure Firewall Premium</a>",AZ-700 NetworkSecurity FirewallPremium
"Virtual WAN hub requires Azure Firewall for secured hub functionality. Which deployment pattern integrates Azure Firewall with Virtual WAN hub?<br><br>A) Separate VNet with firewall without hub integration<br>B) Deploy Azure Firewall inside Virtual WAN hub creating secure hub<br>C) Firewall cannot integrate with Virtual WAN","B) Deploy Azure Firewall inside Virtual WAN hub creating secure hub","Azure Firewall deploys directly in Virtual WAN hub creating secured hub with centralized security policy for all hub-connected resources. Separate VNet defeats centralized Virtual WAN architecture. Firewall integrates with Virtual WAN providing security services.<br><br>Reference: <a href=""https://learn.microsoft.com/azure/firewall-manager/secured-virtual-hub"">Secured Virtual Hub</a>",AZ-700 NetworkSecurity SecureHub
"Web Application Firewall on Application Gateway shows false positives blocking legitimate traffic. Which WAF configuration allows tuning rules without disabling WAF entirely?<br><br>A) Disable WAF for all traffic<br>B) WAF exclusion lists and custom rules to fine-tune detection<br>C) WAF rules cannot be adjusted","B) WAF exclusion lists and custom rules to fine-tune detection","WAF supports exclusion lists removing specific request attributes from inspection and custom rules overriding managed rule set behavior, reducing false positives while maintaining protection. Disabling WAF removes security. WAF provides extensive tuning capabilities.<br><br>Reference: <a href=""https://learn.microsoft.com/azure/web-application-firewall/ag/application-gateway-waf-configuration"">WAF tuning</a>",AZ-700 NetworkSecurity WAFTuning
"Azure Front Door Web Application Firewall requires bot protection and rate limiting per client IP. Which WAF capability provides these advanced protections?<br><br>A) Standard WAF managed rules only<br>B) WAF custom rules with rate limiting and bot manager rule set<br>C) Bot protection not available","B) WAF custom rules with rate limiting and bot manager rule set","WAF custom rules enable rate limiting per client IP and bot manager rule sets provide bot detection and mitigation. Standard managed rules provide OWASP protection. Front Door WAF offers advanced protection capabilities.<br><br>Reference: <a href=""https://learn.microsoft.com/azure/web-application-firewall/afds/waf-front-door-custom-rules"">WAF custom rules</a>",AZ-700 NetworkSecurity WAFBotProtection
"Multiple Application Gateways across regions require consistent WAF policy. Which WAF deployment approach enables policy consistency?<br><br>A) Manual policy configuration per gateway<br>B) WAF policy resource associated with multiple Application Gateways<br>C) No policy sharing mechanism","B) WAF policy resource associated with multiple Application Gateways","WAF policy is standalone resource associable with multiple Application Gateways ensuring consistent protection across deployments. Manual per-gateway configuration creates policy drift. WAF policies provide centralized management.<br><br>Reference: <a href=""https://learn.microsoft.com/azure/web-application-firewall/ag/policy-overview"">WAF policy</a>",AZ-700 NetworkSecurity WAFPolicy
"NSG flow logs required for network forensics and security analysis. Where are NSG flow log data stored and how long retained?<br><br>A) Flow logs stored only in NSG without external storage<br>B) Flow logs stored in Azure Storage account with configurable retention<br>C) No flow log storage or retention","B) Flow logs stored in Azure Storage account with configurable retention","NSG flow logs stored in Azure Storage account with configured retention period (1-365 days) for long-term analysis. Logs not stored in NSG itself. Storage and retention configuration required for flow log enablement.<br><br>Reference: <a href=""https://learn.microsoft.com/azure/network-watcher/nsg-flow-logs-overview"">NSG flow logs</a>",AZ-700 NetworkSecurity FlowLogStorage
"Azure Firewall processes outbound traffic from 10.0.0.0/16 to internet via SNAT. Destination services block Azure Firewall's public IP. Which firewall configuration provides predictable SNAT IPs for allow-listing?<br><br>A) Firewall uses random Azure IPs<br>B) Explicit outbound SNAT IP configuration with Public IP prefix<br>C) SNAT IP cannot be controlled","B) Explicit outbound SNAT IP configuration with Public IP prefix","Azure Firewall supports explicit SNAT IP configuration using Public IP prefix providing predictable outbound IPs for destination allow-lists. Default uses available firewall IPs. Public IP prefix enables IP range management.<br><br>Reference: <a href=""https://learn.microsoft.com/azure/firewall/snat-private-range"">Azure Firewall SNAT</a>",AZ-700 NetworkSecurity FirewallSNAT
"WAF on Application Gateway requires CRS 3.2 rule set with specific rules disabled causing false positives. Which WAF configuration supports rule set customization?<br><br>A) Managed rule sets cannot be customized<br>B) Rule set with individual rule disablement and exclusions<br>C) Only custom rules, no managed rules","B) Rule set with individual rule disablement and exclusions","Managed rule sets support per-rule disablement and exclusions allowing fine-tuning while maintaining overall protection. Managed rules customizable. Mix of managed and custom rules provides balanced protection.<br><br>Reference: <a href=""https://learn.microsoft.com/azure/web-application-firewall/ag/application-gateway-crs-rulegroups-rules"">WAF CRS customization</a>",AZ-700 NetworkSecurity CRSCustomization
"Azure Firewall threat intelligence alerts show high confidence malicious IPs but firewall configured in alert-only mode. What change enables firewall to block threat intel-identified threats?<br><br>A) Alert mode only, no blocking available<br>B) Enable threat intelligence in Alert and Deny mode<br>C) Disable threat intelligence","B) Enable threat intelligence in Alert and Deny mode","Threat intelligence supports Alert Only (logging) or Alert and Deny (logging + blocking) modes. Alert mode provides visibility without enforcement. Deny mode blocks malicious IPs/FQDNs based on Microsoft threat intelligence.<br><br>Reference: <a href=""https://learn.microsoft.com/azure/firewall/threat-intel"">Firewall threat intelligence</a>",AZ-700 NetworkSecurity ThreatIntel
"Network traffic between Azure regions must remain on Microsoft backbone without traversing public internet. Which networking feature ensures traffic stays on Microsoft network?<br><br>A) Public internet routing between regions<br>B) Azure global network with ExpressRoute Global Reach or VNet peering<br>C) No private inter-region connectivity","B) Azure global network with ExpressRoute Global Reach or VNet peering","Azure global backbone network carries VNet-to-VNet traffic between regions without public internet exposure. ExpressRoute Global Reach extends private connectivity. Inter-region traffic automatically uses Microsoft network.<br><br>Reference: <a href=""https://learn.microsoft.com/azure/networking/microsoft-global-network"">Azure global network</a>",AZ-700 CoreNetworking GlobalNetwork
"A VNet uses custom DNS servers (10.0.1.4, 10.0.1.5). VMs report cannot resolve Azure-provided names like Azure Storage. What DNS configuration resolves Azure services while using custom DNS?<br><br>A) Replace custom DNS with Azure DNS only<br>B) Custom DNS forward unresolved queries to Azure DNS (168.63.129.16)<br>C) Azure names cannot be resolved with custom DNS","B) Custom DNS forward unresolved queries to Azure DNS (168.63.129.16)","Custom DNS servers forward queries for Azure services to Azure DNS (168.63.129.16) enabling resolution of Azure-provided names while maintaining custom DNS for organization names. Azure-only DNS loses custom resolution. Coexistence requires forwarding configuration.<br><br>Reference: <a href=""https://learn.microsoft.com/azure/virtual-network/virtual-networks-name-resolution-for-vms-and-role-instances#name-resolution-that-uses-your-own-dns-server"">Custom DNS forwarding</a>",AZ-700 CoreNetworking CustomDNS
"ExpressRoute circuit connects to multiple VNets via ExpressRoute gateway. One VNet requires traffic rate limiting to 1 Gbps while others need full circuit bandwidth. How is per-VNet bandwidth controlled?<br><br>A) ExpressRoute circuit bandwidth equally splits across VNets<br>B) Per-VNet bandwidth limits not directly supported; design architecture with traffic management<br>C) Per-VNet limit configuration available","B) Per-VNet bandwidth limits not directly supported; design architecture with traffic management","ExpressRoute doesn't natively support per-VNet bandwidth allocation. Architecture design using separate circuits, traffic management, or VNet-level prioritization required for bandwidth control. Circuit bandwidth shared across connected VNets.<br><br>Reference: <a href=""https://learn.microsoft.com/azure/expressroute/expressroute-about-virtual-network-gateways"">ExpressRoute gateway constraints</a>",AZ-700 Connectivity ExpressRouteBandwidth
"Virtual network requires multiple address ranges but subnets showing as "failed" when ranges overlap. What is the Azure VNet address space limitation causing this?<br><br>A) VNets support any overlapping ranges<br>B) VNet address spaces must not overlap within VNet or with peered VNets<br>C) Only single address range allowed per VNet","B) VNet address spaces must not overlap within VNet or with peered VNets","VNet address spaces and peered VNet ranges must not overlap to prevent routing conflicts. Multiple non-overlapping ranges supported per VNet. Overlapping ranges cause deployment failures and routing issues.<br><br>Reference: <a href=""https://learn.microsoft.com/azure/virtual-network/virtual-networks-faq#can-i-add-address-ranges-to-a-vnet-that-has-peerings"">VNet address overlap</a>",AZ-700 CoreNetworking AddressSpaceOverlap
"Load Balancer backend pool VMs showing intermittent connectivity despite health probes passing. Load balancer logs show SNAT port exhaustion. Which configuration prevents SNAT port exhaustion?<br><br>A) Increase VM count without addressing SNAT<br>B) Add outbound rules with more frontend IPs or implement NAT Gateway<br>C) SNAT exhaustion cannot be prevented","B) Add outbound rules with more frontend IPs or implement NAT Gateway","SNAT port exhaustion resolved by increasing available SNAT ports through additional frontend IPs on outbound rules or offloading to NAT Gateway providing 64K ports per IP. VM count alone doesn't address SNAT. Azure provides scalable outbound connectivity solutions.<br><br>Reference: <a href=""https://learn.microsoft.com/azure/load-balancer/troubleshoot-outbound-connection"">SNAT exhaustion troubleshooting</a>",AZ-700 ApplicationDelivery SNATExhaustion
