Front,Back,Extra,Tags
"Your application requires full-text search with faceted navigation, autocomplete suggestions, and search ranking based on business rules (boost specific products).<br><br>A) Azure Cognitive Search with scoring profiles and suggester configuration<br>B) Azure SQL Database full-text search<br>C) Cosmos DB with composite indexes","A) Azure Cognitive Search with scoring profiles and suggester configuration","Cognitive Search provides full-text search with analyzers, faceted navigation, suggesters for autocomplete, and scoring profiles for custom ranking. SQL full-text is less rich. Cosmos indexes don't provide full-text. Cognitive Search is purpose-built search engine with enterprise features like relevance tuning.","AZ-305 DataStorage DataIntegration"
"A web application must enforce that users can only access resources from company-managed devices with valid certificates, require MFA for sensitive operations, and block access from risky locations.<br><br>A) Azure AD Conditional Access with device compliance, MFA policy, and location-based conditions<br>B) Azure Front Door with WAF rules<br>C) Network Security Groups with IP allowlists","A) Azure AD Conditional Access with device compliance, MFA policy, and location-based conditions","Conditional Access enforces device compliance (managed device + certificate check), MFA requirements based on application/risk, and location-based allow/block. Front Door WAF operates at network level not identity. NSGs lack identity/device awareness. Conditional Access provides identity-driven access control with contextual policies.","AZ-305 IdentityGovernance Authorization"
"Your company requires centralized certificate management for 200 web applications with automatic renewal, deployment to App Services and VMs, and rotation without downtime.<br><br>A) Azure Key Vault with certificate auto-renewal and App Service/VM extensions for deployment<br>B) Let's Encrypt with manual renewal scripts<br>C) Self-signed certificates with Storage account storage","A) Azure Key Vault with certificate auto-renewal and App Service/VM extensions for deployment","Key Vault provides CA integration for auto-renewal (e.g., DigiCert), App Service imports from Key Vault automatically, VM extensions fetch certificates, and versioning enables zero-downtime rotation. Manual Let's Encrypt doesn't scale. Self-signed lacks CA trust. Key Vault is centralized certificate lifecycle management.","AZ-305 IdentityGovernance Secrets"
"A stateless web API requires deployment with blue-green strategy, automatic rollback on error rate exceeding 5%, and traffic ramping (10%-50%-100% over 3 days).<br><br>A) Azure App Service deployment slots with traffic routing, Application Insights metrics, and automated slot swaps<br>B) Azure Kubernetes Service with Flagger progressive delivery<br>C) Azure Front Door with weighted backend pools","A) Azure App Service deployment slots with traffic routing, Application Insights metrics, and automated slot swaps","Deployment slots enable blue-green, traffic routing supports gradual ramp (custom %), App Insights metrics detect errors, auto-swap can integrate with monitoring for automated rollback. AKS Flagger works but adds complexity. Front Door requires manual backend management. App Service slots are native progressive delivery.","AZ-305 Infrastructure Compute"
"Your organization requires VM backups encrypted with customer-managed keys, immutable backups preventing deletion for 5 years, and ability to restore files from specific backup points.<br><br>A) Azure Backup with customer-managed keys, vault immutability, and file-level restore<br>B) VM disk snapshots with managed disk encryption<br>C) Azure Site Recovery for backup purposes","A) Azure Backup with customer-managed keys, vault immutability, and file-level restore","Azure Backup supports CMK encryption, vault immutability locks backups (WORM compliance), and file-level restore from VM backups. Snapshots lack centralized management and immutability. ASR is for replication not backups. Azure Backup provides enterprise backup with encryption, compliance, and granular restore options.","AZ-305 BusinessContinuity Backup"
"A data processing pipeline requires exactly-once message processing semantics with ordering guaranteed per partition key and 90-day message retention for reprocessing.<br><br>A) Azure Event Hubs with partitioning, offset management, and extended retention<br>B) Azure Service Bus with sessions<br>C) Azure Storage Queue with deduplication","A) Azure Event Hubs with partitioning, offset management, and extended retention","Event Hubs provides per-partition ordering, consumer offset management enables exactly-once (idempotent processing), and supports 90-day retention. Service Bus sessions are for ordering but shorter retention (14 days max). Storage Queue lacks ordering guarantees. Event Hubs is the streaming platform for ordered, retained event processing.","AZ-305 Infrastructure AppArchitecture"
"Your company requires hosting legacy Windows services (Windows Services, scheduled tasks) in Azure with domain join capabilities and ability to RDP for management.<br><br>A) Azure Virtual Machines with Active Directory domain join and just-in-time VM access<br>B) Azure Container Instances with Windows containers<br>C) Azure App Service on Windows","A) Azure Virtual Machines with Active Directory domain join and just-in-time VM access","VMs support Windows Services, domain join to AD (on-premises or Azure AD DS), RDP access, and JIT VM access for secure RDP. Container Instances don't support domain join or Windows Services. App Service doesn't support Windows Services. VMs provide full Windows Server capabilities for legacy workloads.","AZ-305 Infrastructure Compute"
"A web application requires content delivery with edge caching, custom domain SSL, and cache purging based on application events (e.g., product price changes).<br><br>A) Azure Front Door with custom domains, managed certificates, and purge API integration<br>B) Azure CDN Standard with custom SSL<br>C) Azure Blob Storage with static website hosting","A) Azure Front Door with custom domains, managed certificates, and purge API integration","Front Door provides global CDN with custom domain support, free managed certs, and purge API for programmatic cache invalidation. CDN Standard works but Front Door has better global coverage and features. Blob static hosting lacks CDN edge caching. Front Door combines CDN, SSL management, and programmable cache control.","AZ-305 Infrastructure Networking"
"Your organization requires network connectivity between 50 Azure VNets across 10 regions with centralized routing, security filtering, and simplified management.<br><br>A) Azure Virtual WAN with secured hubs (Azure Firewall) and branch connectivity<br>B) Hub-spoke topology with VNet peering and UDRs<br>C) Full mesh VNet peering","A) Azure Virtual WAN with secured hubs (Azure Firewall) and branch connectivity","Virtual WAN provides any-to-any global transit, secured hubs integrate Firewall for centralized security, automatic routing, and SD-WAN integration. Hub-spoke requires manual peering and routing for each connection. Full mesh doesn't scale (50 VNets = 1225 peerings). Virtual WAN simplifies global network topology.","AZ-305 Infrastructure Networking"
"A reporting application queries data from multiple SQL databases (Azure SQL, on-premises SQL, Oracle) and requires a unified query layer with minimal latency and no data movement.<br><br>A) Azure Synapse Analytics with external tables via PolyBase and Managed VNet for on-premises access<br>B) Azure Data Factory with copy activities<br>C) SQL Server Linked Servers","A) Azure Synapse Analytics with external tables via PolyBase and Managed VNet for on-premises access","Synapse PolyBase queries external data sources (SQL, Oracle) without data movement, T-SQL interface, Managed VNet enables secure on-premises access. Data Factory is ETL (requires data movement). Linked Servers don't scale and have security risks. Synapse provides unified query layer for heterogeneous data sources.","AZ-305 DataStorage DataIntegration"
"Your company requires monitoring of custom application metrics (e.g., shopping cart abandonment rate) with alerting when thresholds are exceeded and visualization in dashboards.<br><br>A) Application Insights with custom metrics API, metric alerts, and Azure dashboards<br>B) Azure Monitor Logs with custom tables<br>C) Azure Cosmos DB change feed with analytics","A) Application Insights with custom metrics API, metric alerts, and Azure dashboards","Application Insights custom metrics API tracks application-specific metrics, metric alerts trigger on thresholds, and dashboards visualize trends. Monitor Logs provides logging not metric time-series. Cosmos change feed is for data changes not metrics. App Insights extends beyond infrastructure to application business metrics.","AZ-305 IdentityGovernance Monitoring"
"A database requires read scale-out to handle reporting workloads without impacting primary write workload, with near real-time data (few seconds lag acceptable).<br><br>A) Azure SQL Database Business Critical with read scale-out replicas<br>B) Azure SQL Database with geo-replication for reporting<br>C) Azure Synapse Analytics with dedicated pool","A) Azure SQL Database Business Critical with read scale-out replicas","Business Critical tier includes secondary replicas for high availability, read scale-out routes read-only queries to replicas (offloads primary), with seconds lag. Geo-replication is for DR with longer lag. Synapse is for data warehousing not OLTP scale-out. Read scale-out separates transactional and analytical workloads.","AZ-305 DataStorage RelationalData"
"An application requires session affinity (sticky sessions) at the load balancer level with support for HTTP/2, WebSocket protocols, and custom health probes.<br><br>A) Azure Application Gateway with cookie-based affinity and custom health probes<br>B) Azure Standard Load Balancer with source IP affinity<br>C) Azure Traffic Manager with session affinity","A) Azure Application Gateway with cookie-based affinity and custom health probes","Application Gateway provides L7 features: cookie-based session affinity, HTTP/2 and WebSocket support, and custom health probes (path/interval/threshold). Standard LB is L4 (TCP/UDP only). Traffic Manager is DNS-based without session affinity. App Gateway delivers application-level load balancing with session persistence.","AZ-305 Infrastructure Networking"
"Your company requires encrypting all data in Azure Storage accounts with keys managed and rotated by the company's HSM, with audit logs of all key usage.<br><br>A) Azure Storage encryption with customer-managed keys in Key Vault (CMK from HSM) and diagnostic logging<br>B) Azure Storage Service Encryption with Microsoft-managed keys<br>C) Client-side encryption before upload","A) Azure Storage encryption with customer-managed keys in Key Vault (CMK from HSM) and diagnostic logging","CMK allows importing HSM keys to Key Vault (Premium SKU), Storage encrypts with CMK, Key Vault diagnostic logs track usage. Microsoft-managed keys don't provide customer control. Client-side encryption requires application changes and key management. CMK provides encryption control with centralized HSM key management.","AZ-305 IdentityGovernance Secrets"
"A mobile app backend requires offline synchronization with conflict resolution, user authentication, and automatic data sync when connectivity resumes.<br><br>A) Azure Mobile Apps with offline sync SDK and Azure AD authentication<br>B) Azure Cosmos DB with client SDK<br>C) Azure SQL Database with custom sync logic","A) Azure Mobile Apps with offline sync SDK and Azure AD authentication","Mobile Apps provides offline sync with conflict resolution, integrates with Azure AD for authentication, and automatic sync on reconnection. Cosmos client SDK requires manual offline logic. SQL requires custom sync implementation. Mobile Apps is purpose-built for mobile offline scenarios with built-in sync framework.","AZ-305 Infrastructure AppArchitecture"
"Your organization requires protecting Azure SQL databases from SQL injection, data exfiltration, and anomalous access patterns with automatic threat detection and alerting.<br><br>A) Azure Defender for SQL with vulnerability assessment and threat detection<br>B) Azure Firewall with SQL database rules<br>C) SQL Database auditing with Log Analytics","A) Azure Defender for SQL with vulnerability assessment and threat detection","Defender for SQL provides advanced threat protection (SQL injection, unusual access), vulnerability assessment scans, security alerts, and recommendations. Firewall operates at network level not SQL query level. Auditing logs activity but doesn't detect threats. Defender is the comprehensive SQL security solution with ML-based detection.","AZ-305 IdentityGovernance Monitoring"
