Front,Back,Extra,Tags
"An AI solution needs to analyze images to determine if they contain inappropriate content. Which Azure service provides content moderation capabilities?<br><br>A) Azure AI Vision for general image analysis<br>B) Azure Content Safety for detecting harmful content<br>C) Custom Vision for training moderation models","B) Azure Content Safety for detecting harmful content. Azure Content Safety (formerly Content Moderator) analyzes text and images for offensive, risky, or undesirable content across multiple categories.<br><br>Reference: <a href=""https://learn.microsoft.com/en-us/azure/ai-services/content-safety/overview"">Content Safety Overview</a>","Content Safety detects: Hate (discrimination, slurs), Sexual (explicit content), Violence (gore, weapons), Self-harm content. Multi-severity levels (safe, low, medium, high). Supports text and images. AI Vision (option A) has basic adult content flags but Content Safety is specialized. Custom Vision (option C) requires training data. Content Safety provides: real-time API, severity scores, customizable thresholds, blocklists for custom terms. Use cases: user-generated content platforms, comment moderation, image uploads, gaming chat. Includes groundedness detection and protected material detection for LLMs.",AI-900 ContentModeration Safety
"A healthcare company needs to ensure their AI solution maintains patient data privacy and complies with regulations. Which responsible AI principle is most relevant?<br><br>A) Fairness in treating all patients equally<br>B) Privacy and security of sensitive data<br>C) Transparency in explaining AI decisions","B) Privacy and security of sensitive data. The privacy and security principle ensures AI systems protect sensitive information, comply with regulations (HIPAA, GDPR), and implement proper data governance.<br><br>Reference: <a href=""https://learn.microsoft.com/en-us/azure/machine-learning/concept-responsible-ai"">Microsoft Responsible AI Principles</a>","Privacy and security includes: data encryption (at rest, in transit), access control (RBAC), compliance certifications, anonymization/de-identification, audit logging, secure model deployment. Fairness (option A) prevents bias. Transparency (option C) explains decisions. Privacy measures: Use Confidential Computing, encrypt models, implement data minimization (use only necessary data), obtain informed consent, provide data deletion capabilities. Azure AI Services offer private endpoints, VNet integration, customer-managed keys. Consider differential privacy for training data protection.",AI-900 ResponsibleAI Privacy
"What is the purpose of ""temperature"" parameter in generative AI models?<br><br>A) Controls the length of generated responses<br>B) Controls randomness and creativity in outputs<br>C) Controls the model's processing speed","B) Controls randomness and creativity in outputs. Temperature (0.0-1.0+) controls output randomness: lower values produce deterministic, focused responses; higher values increase creativity and variety.<br><br>Reference: <a href=""https://learn.microsoft.com/en-us/azure/ai-services/openai/how-to/completions"">Model Parameters</a>","Temperature affects probability distribution: Temperature = 0: deterministic (always same output), Temperature = 0.3-0.5: focused, consistent, Temperature = 0.7-0.9: creative, diverse, Temperature = 1.0+: highly random. Length (option A) is controlled by max_tokens. Speed (option C) is unrelated. Other parameters: top_p (nucleus sampling), frequency_penalty (reduce repetition), presence_penalty (encourage new topics). Use low temperature for: factual Q&A, code generation, structured tasks. Use high temperature for: creative writing, brainstorming, varied outputs. Temperature = 0 is deterministic but not always identical (due to non-deterministic GPU operations).",AI-900 GenerativeAI Parameters
"A retail company wants to forecast monthly sales based on historical data. What type of machine learning task is this?<br><br>A) Time-series forecasting<br>B) Clustering for pattern discovery<br>C) Classification of sales categories","A) Time-series forecasting. Time-series forecasting predicts future numerical values based on historical sequential data where time order matters, ideal for sales, demand, and trend prediction.<br><br>Reference: <a href=""https://learn.microsoft.com/en-us/azure/machine-learning/concept-automated-ml#time-series-forecasting"">Time-Series Forecasting</a>","Time-series forecasting handles temporal dependencies (past influences future). Features: seasonality detection, trend analysis, multiple time steps ahead. Algorithms: ARIMA, Prophet, LSTM networks. Clustering (option B) groups data without time dimension. Classification (option C) predicts categories, not continuous values. Specific to forecasting: lagged features (previous values), rolling aggregates (moving averages), date features (day of week, month). AutoML supports time-series forecasting with automatic feature engineering. Validation uses time-based splits (train on past, test on future). Use cases: demand forecasting, inventory planning, financial predictions, energy load forecasting.",AI-900 MachineLearning Forecasting
"What is the main advantage of using Azure Machine Learning compute clusters for model training?<br><br>A) Automatically scales compute resources up and down based on workload<br>B) Provides free unlimited compute for all users<br>C) Requires no configuration or setup","A) Automatically scales compute resources up and down based on workload. Azure ML compute clusters automatically scale from 0 to multiple nodes based on submitted jobs, optimizing cost by shutting down when idle.<br><br>Reference: <a href=""https://learn.microsoft.com/en-us/azure/machine-learning/how-to-create-attach-compute-cluster"">Compute Clusters</a>","Compute clusters provide: auto-scaling (0 to max nodes), job scheduling and queuing, multi-node distributed training, choice of VM sizes (CPU/GPU), automatic setup. Not free (option B) - pay for what you use. Requires some configuration (option C): min/max nodes, VM type, idle time before scale down. Benefits: cost-effective (scale to zero), supports large experiments, parallel job execution. Types: compute cluster (training), compute instance (development), inference cluster (deployment). Alternatives: local compute (small experiments), compute instance (interactive), attached compute (existing VMs). Choose GPU VMs for deep learning.",AI-900 AzureML ComputeClusters
"An AI chatbot needs to answer questions using information from your company's internal documentation. Which approach is most effective?<br><br>A) Fine-tune a language model on all company documents<br>B) Use RAG to retrieve relevant docs and provide them as context<br>C) Create a classification model to categorize questions","B) Use RAG to retrieve relevant docs and provide them as context. RAG (Retrieval Augmented Generation) searches your knowledge base, retrieves relevant documents, and includes them in the prompt, enabling accurate answers grounded in your data.<br><br>Reference: <a href=""https://learn.microsoft.com/en-us/azure/search/retrieval-augmented-generation-overview"">RAG Pattern</a>","RAG workflow: 1) User asks question, 2) Embed question as vector, 3) Search document index (Azure AI Search), 4) Retrieve top-k relevant docs, 5) Inject docs into prompt context, 6) LLM generates answer from context. Benefits over fine-tuning (option A): no retraining needed, works with updated documents immediately, more cost-effective, easier to maintain, provides source citations. Classification (option C) doesn't generate answers. RAG architecture: document indexing phase (chunk docs, create embeddings, store in vector DB), query phase (embed query, semantic/vector search, prompt LLM). Combine with semantic ranking for best results.",AI-900 GenerativeAI RAG
"What Azure AI service would you use to create a custom image classification model without writing code?<br><br>A) Azure AI Vision for prebuilt image analysis<br>B) Azure Custom Vision for training custom models<br>C) Azure Machine Learning for advanced model building","B) Azure Custom Vision for training custom models. Custom Vision provides a user-friendly web interface for training custom image classification and object detection models by uploading and labeling images.<br><br>Reference: <a href=""https://learn.microsoft.com/en-us/azure/ai-services/custom-vision-service/overview"">Custom Vision Overview</a>","Custom Vision enables: no-code model training via portal, upload images and tag them, automatic model training, evaluation metrics, model export (TensorFlow, ONNX, CoreML), REST API and SDK. AI Vision (option A) only provides prebuilt capabilities. Azure ML (option C) requires more ML expertise. Custom Vision supports: image classification (assign labels), object detection (bounding boxes), requires 5-50+ images per tag. Quick training (<5 min) or advanced training (longer, better accuracy). Provides precision/recall metrics. Export models for edge deployment. Iterations track model versions.",AI-900 ComputerVision CustomVision
"A conversational AI bot needs to remember context from earlier in the conversation when responding to follow-up questions. How should this be implemented?<br><br>A) Send only the latest user message to the model<br>B) Maintain conversation history and include it in each request<br>C) Train a separate model for each conversation","B) Maintain conversation history and include it in each request. To preserve context, include previous messages (conversation history) in the prompt/messages array, allowing the model to understand references and maintain coherent dialogue.<br><br>Reference: <a href=""https://learn.microsoft.com/en-us/azure/ai-services/openai/how-to/chatgpt"">Chat Completion API</a>","Conversation pattern: maintain messages array with roles (system, user, assistant). Each API call includes: system message (instructions), conversation history (past turns), new user message. Single message (option A) loses context. Separate models (option C) is impractical. Implementation: store messages in session state or database, include in each request, manage token limits (remove old messages/summarize). System message sets behavior (""You are a helpful assistant""). Token management: track cumulative tokens, implement sliding window or summarization. Balance context retention with token limits (GPT-3.5: 4K, GPT-4: 8K-128K tokens).",AI-900 GenerativeAI Conversation
"What is the primary purpose of A/B testing in machine learning deployments?<br><br>A) To debug errors in model code<br>B) To compare performance between two model versions with real traffic<br>C) To train models faster using parallel processing","B) To compare performance between two model versions with real traffic. A/B testing splits live traffic between models (e.g., 90% to current model, 10% to new model) to compare real-world performance before full deployment.<br><br>Reference: <a href=""https://learn.microsoft.com/en-us/azure/machine-learning/how-to-deploy-online-endpoints#deploy-and-debug-locally-using-local-endpoints"">ML Deployments</a>","A/B testing (champion/challenger testing) safely validates new models: Route traffic percentage to each variant, Monitor metrics (accuracy, latency, errors), Gradually increase new model traffic if better, Roll back if worse. Debugging (option A) done pre-deployment. Parallel training (option C) is different. Azure ML managed endpoints support traffic splitting across deployments. Key metrics: model accuracy, response time, error rate, business outcomes (conversion, revenue). Canary deployment: start 5-10% traffic, gradually increase. Blue-green deployment: maintain two environments, switch when ready. Minimizes risk of deploying inferior models.",AI-900 MachineLearning ABTesting
"Which factor most significantly impacts the quality of a machine learning model?<br><br>A) The color scheme of the training interface<br>B) The quality and quantity of training data<br>C) The speed of the developer's computer","B) The quality and quantity of training data. Model quality fundamentally depends on training data: representative samples, accurate labels, sufficient volume, and diversity ensure the model learns correct patterns.<br><br>Reference: <a href=""https://learn.microsoft.com/en-us/azure/machine-learning/concept-data"">Data Concepts in ML</a>","Training data quality principles: representative (covers real-world scenarios), balanced (sufficient examples per class), accurate labels, diverse (various conditions), sufficient quantity. Poor data = poor model regardless of algorithm. Color scheme (option A) is irrelevant. Computer speed (option C) affects training time, not quality. Data issues: imbalanced classes, label errors, missing values, outliers, bias. Data preparation: cleaning, normalization, feature engineering, augmentation. Rule of thumb: deep learning needs 1000s-millions of examples, traditional ML needs 100s-1000s. ""Garbage in, garbage out"" - no algorithm overcomes bad data.",AI-900 MachineLearning DataQuality
"What Azure service helps index and search large volumes of documents to enable knowledge mining and information retrieval?<br><br>A) Azure Blob Storage for document storage<br>B) Azure AI Search for intelligent search capabilities<br>C) Azure SQL Database for structured queries","B) Azure AI Search for intelligent search capabilities. Azure AI Search (formerly Cognitive Search) provides full-text search, semantic search, vector search, and AI enrichment for unstructured data.<br><br>Reference: <a href=""https://learn.microsoft.com/en-us/azure/search/search-what-is-azure-search"">Azure AI Search Overview</a>","Azure AI Search features: full-text search, vector search (embeddings), semantic search (relevance), AI enrichment (OCR, entity extraction, key phrases), faceted navigation, auto-complete, geo-search. Blob Storage (option A) only stores files. SQL Database (option C) is for structured data. AI Search capabilities: index documents from various sources, apply skillsets (AI enrichment pipeline), semantic ranking, knowledge store projections. Use cases: enterprise search, e-commerce product search, document discovery, knowledge mining. Supports 50+ languages. Integrates with Azure AI services for content extraction and analysis.",AI-900 Search KnowledgeMining
"A speech-enabled application needs to work in noisy environments and recognize industry-specific terminology accurately. What Azure Speech capability improves accuracy?<br><br>A) Neural text-to-speech voices<br>B) Custom Speech model trained with domain audio<br>C) Speech translation to other languages","B) Custom Speech model trained with domain audio. Custom Speech allows training models with your specific audio recordings and transcripts, improving accuracy for specialized terminology, accents, and acoustic environments.<br><br>Reference: <a href=""https://learn.microsoft.com/en-us/azure/ai-services/speech-service/custom-speech-overview"">Custom Speech Overview</a>","Custom Speech improves recognition for: domain-specific terms (medical, legal, technical), accents and dialects, noisy environments (factory, call center), branded product names. Training data: audio + human transcripts (most effective), plain text (for vocabulary), pronunciation data. Neural TTS (option A) is for speech synthesis. Translation (option C) doesn't improve recognition accuracy. Base model WER (Word Error Rate) ~15-20%, custom model WER ~5-10% for domain. Minimum data: 1-10 hours audio recommended. Portal provides evaluation metrics comparing base vs custom models. Deploy custom models to speech endpoints.",AI-900 Speech CustomSpeech
"What responsible AI principle requires that users be informed when they are interacting with an AI system?<br><br>A) Fairness to ensure equal treatment<br>B) Transparency to disclose AI usage<br>C) Accountability for system decisions","B) Transparency to disclose AI usage. Transparency includes being open about AI system use, capabilities, limitations, and when users are interacting with AI versus humans.<br><br>Reference: <a href=""https://learn.microsoft.com/en-us/azure/machine-learning/concept-responsible-ai"">Responsible AI Principles</a>","Transparency encompasses: disclosing AI interaction (""This is a bot""), explaining how system works, providing confidence scores, acknowledging limitations, documenting data sources. Fairness (option A) addresses bias. Accountability (option C) assigns responsibility. Transparency requirements: AI disclosure in interfaces, model cards documenting performance, explainability for decisions (""loan denied because...""), data transparency (sources, bias), limitation disclosure (""I'm an AI, may make errors""). Builds trust and enables informed consent. EU AI Act and other regulations require transparency. Don't mislead users about AI capabilities or present AI as human.",AI-900 ResponsibleAI Transparency
"An image recognition model correctly identifies 850 out of 1000 test images. What is the model's accuracy?<br><br>A) 15%<br>B) 85%<br>C) 850%","B) 85%. Accuracy is the percentage of correct predictions: (850 correct / 1000 total) × 100 = 85% accuracy.<br><br>Reference: <a href=""https://learn.microsoft.com/en-us/azure/machine-learning/how-to-understand-automated-ml-metrics#classification-metrics"">Classification Metrics</a>","Accuracy = Correct Predictions / Total Predictions = (TP + TN) / (TP + TN + FP + FN). Simple metric but can be misleading with imbalanced classes. Example: 95% accuracy detecting rare disease sounds good but useless if model predicts ""no disease"" for everyone in 95% healthy dataset. Better metrics for imbalanced data: precision, recall, F1-score, AUC-ROC. Accuracy works well for balanced class distributions. Other metrics: balanced accuracy (average of recall per class), top-k accuracy (correct prediction in top k guesses). Always consider confusion matrix for full picture of classification performance.",AI-900 MachineLearning Accuracy
"What is the primary purpose of ""prompt engineering"" in generative AI?<br><br>A) Training the model with new data<br>B) Crafting effective input instructions to get desired outputs<br>C) Optimizing model infrastructure and deployment","B) Crafting effective input instructions to get desired outputs. Prompt engineering designs and refines prompts (input text) to guide model behavior, improve output quality, and achieve specific goals without model retraining.<br><br>Reference: <a href=""https://learn.microsoft.com/en-us/azure/ai-services/openai/concepts/prompt-engineering"">Prompt Engineering</a>","Prompt engineering techniques: clear instructions (""Act as an expert...""), provide context, specify output format (""Return JSON""), use examples (few-shot learning), break complex tasks into steps, include constraints (""Answer in 50 words""), system messages for behavior. Training (option A) modifies model weights. Infrastructure (option C) is deployment engineering. Good prompts: specific, clear, well-structured, include examples, set constraints. Prompt patterns: zero-shot (no examples), one-shot (1 example), few-shot (3-5 examples), chain-of-thought (show reasoning). Iterate and test prompt variations. Temperature and other parameters also affect output.",AI-900 GenerativeAI PromptEngineering
"What Azure Machine Learning feature automatically selects features, algorithms, and hyperparameters to find the best model?<br><br>A) Manual model training with custom code<br>B) Automated Machine Learning (AutoML)<br>C) Azure AI services prebuilt models","B) Automated Machine Learning (AutoML). AutoML automates the iterative process of model development by trying multiple algorithms, preprocessing techniques, and hyperparameters to find the optimal model.<br><br>Reference: <a href=""https://learn.microsoft.com/en-us/azure/machine-learning/concept-automated-ml"">AutoML Overview</a>","AutoML automates: data preprocessing, feature engineering, algorithm selection (tries 10s of algorithms), hyperparameter tuning, model evaluation, ensemble creation. Manual training (option A) requires expertise and time. Prebuilt models (option C) aren't customizable. AutoML supports: classification, regression, time-series forecasting, NLP, computer vision. Handles imbalanced data, missing values, categorical encoding. Provides: best model, leaderboard of all models tried, explanations for best model. Configurable: time limit, metric to optimize (accuracy, AUC, RMSE), iterations, validation strategy. Saves weeks of experimentation. Output: trained model ready for deployment.",AI-900 AzureML AutoML
"Which scenario best demonstrates a classification machine learning task?<br><br>A) Predicting tomorrow's temperature in degrees<br>B) Determining if an email is spam or not spam<br>C) Grouping customers by purchasing patterns without labels","B) Determining if an email is spam or not spam. Classification assigns data to predefined categories. Binary classification (spam/not spam) has two classes; multiclass has 3+.<br><br>Reference: <a href=""https://learn.microsoft.com/en-us/azure/machine-learning/concept-automated-ml#classification"">Classification Overview</a>","Classification characteristics: predicts discrete categories, requires labeled training data (supervised learning), outputs class and confidence score. Temperature prediction (option A) is regression (numeric output). Grouping without labels (option C) is clustering (unsupervised). Classification examples: spam detection, disease diagnosis (positive/negative), image recognition (cat/dog/bird), sentiment (positive/negative/neutral), fraud detection. Algorithms: logistic regression, decision trees, random forest, SVM, neural networks. Evaluation: accuracy, precision, recall, F1, ROC-AUC. Binary classification: 2 classes. Multiclass: 3+ mutually exclusive classes. Multilabel: multiple labels per instance.",AI-900 MachineLearning Classification
