Front,Back,Extra,Tags
"A pipeline requires temporary Azure credentials to deploy resources during pipeline execution. Credentials must be automatically rotated and never persisted. Which authentication mechanism provides this?<br><br>A) System-assigned managed identity for pipeline agent<br>B) Service principal with long-lived certificate<br>C) Shared administrator credentials","A) System-assigned managed identity for pipeline agent","System-assigned managed identity provides automatic credential lifecycle management without storage or rotation. Service principal certificates require manual rotation. Shared credentials violate security best practices.<br><br>Reference: <a href=""https://learn.microsoft.com/azure/devops/pipelines/library/connect-to-azure"">Azure authentication in pipelines</a>",AZ-400 Security ManagedIdentityPipeline
"Your pipeline deploys application secrets from Azure Key Vault. Development team should not see production secrets in pipeline logs. Which configuration prevents secret exposure?<br><br>A) IsSecret flag on variables and log masking in pipeline<br>B) Logging all variable values for debugging<br>C) Storing secrets in pipeline YAML files","A) IsSecret flag on variables and log masking in pipeline","Secret variables are automatically masked in logs preventing accidental exposure. Logging all values exposes secrets. YAML-stored secrets expose credentials in version control.<br><br>Reference: <a href=""https://learn.microsoft.com/azure/devops/pipelines/process/set-secret-variables"">Secret variables in pipelines</a>",AZ-400 Security SecretMasking
"A pipeline uses SSH keys for Git operations and certificate for signing. These files must be securely stored and accessed during pipeline execution. Which Azure Pipelines feature manages these sensitive files?<br><br>A) Secure files in pipeline library with download task<br>B) Committing files to repository<br>C) Storing files on pipeline agent filesystem","A) Secure files in pipeline library with download task","Secure files in pipeline library encrypt and control access to sensitive files with audit logging. Repository-committed files expose secrets in version control. Agent filesystem lacks access control and encryption.<br><br>Reference: <a href=""https://learn.microsoft.com/azure/devops/pipelines/library/secure-files"">Secure files</a>",AZ-400 Security SecureFiles
"Your organization requires scanning pipeline YAML files for hardcoded secrets before pull request merge. Which tool automates this secret scanning requirement?<br><br>A) GitHub Advanced Security secret scanning with push protection<br>B) Manual code review checking for secrets<br>C) Post-merge secret scanning only","A) GitHub Advanced Security secret scanning with push protection","GitHub Advanced Security with push protection scans commits for secrets and blocks pushes with detected credentials. Manual review doesn't scale. Post-merge scanning detects too late as secrets already entered history.<br><br>Reference: <a href=""https://docs.github.com/code-security/secret-scanning/about-secret-scanning"">GitHub secret scanning</a>",AZ-400 Security SecretScanning
"A Docker image used in pipeline must be scanned for vulnerabilities and blocked if critical CVEs are found. Which service provides this container image scanning with policy enforcement?<br><br>A) Microsoft Defender for Containers with admission control<br>B) Docker build without scanning<br>C) Manual vulnerability assessment","A) Microsoft Defender for Containers with admission control","Defender for Containers scans images for vulnerabilities with policy-based admission control blocking deployment of vulnerable images. Standard Docker builds lack security scanning. Manual assessment doesn't scale or automate.<br><br>Reference: <a href=""https://learn.microsoft.com/azure/defender-for-cloud/defender-for-containers-introduction"">Container vulnerability scanning</a>",AZ-400 Security VulnerabilityScanning
"Your pipeline depends on 200 open-source npm packages. You need automated alerts when dependencies have known security vulnerabilities or license violations. Which tool provides this supply chain security?<br><br>A) Dependabot alerts for vulnerabilities and licensing<br>B) Manual review of package documentation<br>C) Accepting all dependencies without scanning","A) Dependabot alerts for vulnerabilities and licensing","Dependabot automatically detects vulnerable dependencies and license compliance issues with automated alerts and pull requests. Manual review doesn't scale to 200 packages. Unscanned dependencies expose security risks.<br><br>Reference: <a href=""https://docs.github.com/code-security/dependabot/dependabot-alerts/about-dependabot-alerts"">Dependabot security</a>",AZ-400 Security DependencyScanning
"A container running in pipeline needs to execute code analysis using CodeQL. The container lacks CodeQL tooling. Which approach enables CodeQL analysis in this containerized pipeline?<br><br>A) Multi-stage container build with CodeQL analysis image<br>B) Installing CodeQL inside application container<br>C) Skipping analysis for containerized builds","A) Multi-stage container build with CodeQL analysis image","Multi-stage builds enable using CodeQL analysis container separate from application container, maintaining clean application image. Installing analysis tools in application container bloats image. Skipping analysis creates security gaps.<br><br>Reference: <a href=""https://docs.github.com/code-security/code-scanning/creating-an-advanced-setup-for-code-scanning/codeql-code-scanning-for-compiled-languages"">CodeQL in containers</a>",AZ-400 Security CodeAnalysis
"Your organization requires all pipeline code scanned for security vulnerabilities including SQL injection and XSS patterns. Analysis must occur on every pull request. Which tool provides this static application security testing (SAST)?<br><br>A) GitHub Advanced Security CodeQL scanning in PR workflow<br>B) Manual security code review<br>C) Runtime security testing only","A) GitHub Advanced Security CodeQL scanning in PR workflow","CodeQL provides automated SAST detecting security vulnerabilities with PR integration. Manual review doesn't scale and misses subtle vulnerabilities. Runtime testing detects too late after deployment.<br><br>Reference: <a href=""https://docs.github.com/code-security/code-scanning/introduction-to-code-scanning/about-code-scanning-with-codeql"">CodeQL security scanning</a>",AZ-400 Security SAST
"Your pipeline integrates GitHub Advanced Security findings with Azure security monitoring. Both platforms should show unified security posture. Which integration consolidates this security telemetry?<br><br>A) Microsoft Defender for Cloud integration with GitHub Advanced Security<br>B) Separate security dashboards per platform<br>C) Manual aggregation of security data","A) Microsoft Defender for Cloud integration with GitHub Advanced Security","Defender for Cloud integrates with GitHub Advanced Security providing unified security dashboard across code and cloud infrastructure. Separate dashboards require manual correlation. Manual aggregation doesn't scale or provide real-time visibility.<br><br>Reference: <a href=""https://learn.microsoft.com/azure/defender-for-cloud/defender-for-devops-introduction"">Defender for DevOps</a>",AZ-400 Security UnifiedSecurity
"A pipeline deploys infrastructure to Azure. Resources must be tagged with deployment date, pipeline ID, and committer. Which pipeline technique ensures these tags are applied consistently?<br><br>A) Pipeline variables with ARM template parameter injection<br>B) Manual tagging after deployment<br>C) Static tags in template without pipeline context","A) Pipeline variables with ARM template parameter injection","Pipeline variables passed as ARM template parameters enable dynamic tagging with pipeline context. Manual tagging is inconsistent and error-prone. Static tags lack traceability to deployment pipeline.<br><br>Reference: <a href=""https://learn.microsoft.com/azure/devops/pipelines/process/variables"">Pipeline variables for dynamic tagging</a>",AZ-400 Pipelines DynamicTagging
"Your application collects metrics in Azure Monitor Logs. DevOps team needs dashboard showing deployment frequency and failure rate correlated with application errors. Which tool creates this DevOps dashboard?<br><br>A) Azure Monitor workbooks with Log Analytics queries<br>B) Application logs reviewed manually<br>C) Separate dashboards without correlation","A) Azure Monitor workbooks with Log Analytics queries","Monitor workbooks with KQL queries enable custom dashboards correlating deployment metrics with application telemetry. Manual log review doesn't persist insights. Separate dashboards prevent correlation analysis.<br><br>Reference: <a href=""https://learn.microsoft.com/azure/azure-monitor/visualize/workbooks-overview"">Azure Monitor workbooks</a>",AZ-400 Instrumentation Dashboards
"A microservices application spans 20 services deployed via pipeline. You need to correlate requests across services to debug performance issues. Which instrumentation approach enables this distributed tracing?<br><br>A) Application Insights with distributed tracing and correlation IDs<br>B) Individual service logs without correlation<br>C) Single service monitoring without end-to-end visibility","A) Application Insights with distributed tracing and correlation IDs","Application Insights distributed tracing correlates requests across microservices using correlation IDs enabling end-to-end transaction visibility. Individual logs lack cross-service correlation. Single service monitoring misses cross-service dependencies.<br><br>Reference: <a href=""https://learn.microsoft.com/azure/azure-monitor/app/distributed-trace-data"">Distributed tracing</a>",AZ-400 Instrumentation DistributedTracing
"Your pipeline deploys VMs requiring continuous monitoring of CPU, memory, disk, and network metrics with alerting on anomalies. Which Azure Monitor capability provides this VM performance monitoring?<br><br>A) VM Insights with performance counters and alerting<br>B) Manual log file review on VMs<br>C) Application-level monitoring without infrastructure visibility","A) VM Insights with performance counters and alerting","VM Insights provides comprehensive infrastructure performance monitoring with pre-configured performance counters and alerting capabilities. Manual review doesn't scale. Application monitoring misses infrastructure layer issues.<br><br>Reference: <a href=""https://learn.microsoft.com/azure/azure-monitor/vm/vminsights-overview"">Azure VM Insights</a>",AZ-400 Instrumentation VMMonitoring
"A storage account requires monitoring access patterns, latency, and throttling metrics to optimize application performance. Which Azure Monitor feature provides storage-specific telemetry?<br><br>A) Azure Monitor for Storage with metrics and diagnostics<br>B) Application Insights without storage visibility<br>C) Manual storage log analysis","A) Azure Monitor for Storage with metrics and diagnostics","Azure Monitor for Storage provides storage-specific metrics including transactions, latency, availability, and capacity. Application Insights lacks storage-specific telemetry. Manual analysis doesn't provide real-time monitoring or alerting.<br><br>Reference: <a href=""https://learn.microsoft.com/azure/storage/common/monitor-storage"">Monitor Azure Storage</a>",AZ-400 Instrumentation StorageMonitoring
"GitHub Actions workflows fail intermittently. Development team needs visibility into workflow execution patterns and failure rates. Which GitHub feature provides this workflow observability?<br><br>A) GitHub Insights with workflow run analytics and charts<br>B) Reviewing individual workflow logs manually<br>C) External monitoring without GitHub integration","A) GitHub Insights with workflow run analytics and charts","GitHub Insights provides workflow analytics including success rates, execution time trends, and failure patterns. Manual log review misses patterns. External monitoring lacks native GitHub workflow context.<br><br>Reference: <a href=""https://docs.github.com/actions/monitoring-and-troubleshooting-workflows/using-workflow-insights"">GitHub workflow insights</a>",AZ-400 Instrumentation GitHubInsights
"Your pipeline should trigger alert when build fails 3 consecutive times indicating potential infrastructure or code issues. Which monitoring configuration implements this build failure alerting?<br><br>A) Azure Monitor alert rule on pipeline failure metrics with aggregation<br>B) Manual monitoring of build results<br>C) Email notifications on every single failure","A) Azure Monitor alert rule on pipeline failure metrics with aggregation","Monitor alert rules with aggregation conditions detect patterns like 3 consecutive failures avoiding alert fatigue. Manual monitoring doesn't scale. Single failure alerts create noise masking systemic issues.<br><br>Reference: <a href=""https://learn.microsoft.com/azure/devops/pipelines/integrations/azure-monitor"">Pipeline monitoring with Azure Monitor</a>",AZ-400 Instrumentation PipelineAlerts
"Production application performance degraded after recent deployment. You need to identify which code commit introduced latency increase. Which instrumentation capability enables this deployment correlation?<br><br>A) Application Insights release annotations correlating deployment with telemetry<br>B) Separate application and deployment monitoring<br>C) Manual comparison of deployment times with metrics","A) Application Insights release annotations correlating deployment with telemetry","Release annotations mark deployments in Application Insights timelines enabling direct correlation between deployments and performance changes. Separate monitoring prevents correlation. Manual comparison is time-consuming and imprecise.<br><br>Reference: <a href=""https://learn.microsoft.com/azure/azure-monitor/app/annotations"">Release annotations</a>",AZ-400 Instrumentation ReleaseCorrelation
"Application logs contain request telemetry requiring analysis to identify slow endpoints and error patterns. You need to query logs for requests taking over 5 seconds. Which query language enables this log analysis?<br><br>A) Kusto Query Language (KQL) in Log Analytics<br>B) SQL queries on application database<br>C) Manual log file parsing with grep","A) Kusto Query Language (KQL) in Log Analytics","KQL provides powerful log query capabilities with performance aggregation, filtering, and visualization. SQL queries on application database miss distributed application logs. Manual parsing doesn't scale or persist queries.<br><br>Reference: <a href=""https://learn.microsoft.com/azure/azure-monitor/logs/log-query-overview"">KQL for log analysis</a>",AZ-400 Instrumentation LogQuerying
"Your pipeline publishes NuGet packages using semantic versioning. Packages should be immutable after publishing preventing accidental overwrites. Which Azure Artifacts configuration enforces package immutability?<br><br>A) Feed settings with immutability policy preventing overwrites<br>B) No protection allowing package replacement<br>C) Manual verification before publishing","A) Feed settings with immutability policy preventing overwrites","Azure Artifacts immutability settings prevent republishing same package version ensuring build reproducibility. No protection allows dangerous overwrites. Manual verification doesn't prevent accidental automation errors.<br><br>Reference: <a href=""https://learn.microsoft.com/azure/devops/artifacts/concepts/feeds"">Azure Artifacts feed settings</a>",AZ-400 Pipelines PackageImmutability
"A repository has binary release artifacts checked in increasing repository size to 10GB. You need to maintain release history while removing binary artifacts. Which approach achieves this?<br><br>A) Migrate artifacts to Azure Artifacts while keeping release tags<br>B) Deleting entire repository history<br>C) Ignoring repository size issues","A) Migrate artifacts to Azure Artifacts while keeping release tags","Migrating artifacts to dedicated artifact storage maintains release tracking through tags while reducing repository size. Deleting history loses traceability. Ignoring size impacts team performance.<br><br>Reference: <a href=""https://learn.microsoft.com/azure/devops/artifacts/quickstarts/universal-packages"">Universal packages for artifacts</a>",AZ-400 Pipelines ArtifactStrategy
"Your organization requires deployment approval from security team before production release. Security team works in different timezone. Which approval strategy prevents deployment delays?<br><br>A) Multiple approvers with any-approval policy<br>B) Single approver with timezone conflicts<br>C) Skipping approvals to avoid delays","A) Multiple approvers with any-approval policy","Multiple approvers across timezones with any-approval policy ensures timely approvals while maintaining governance. Single approver creates bottleneck. Skipping approvals violates security requirements.<br><br>Reference: <a href=""https://learn.microsoft.com/azure/devops/pipelines/process/approvals"">Approval policies</a>",AZ-400 Pipelines ApprovalStrategy
"A pipeline runs integration tests requiring SQL database. Tests need clean database state before each run. Which approach provides this test isolation?<br><br>A) Container-based database with initialization scripts in pipeline<br>B) Shared database with manual cleanup between runs<br>C) Production database for testing","A) Container-based database with initialization scripts in pipeline","Container-based database provides isolated, reproducible test environment with automated initialization. Shared database creates test interdependencies. Production database risks data corruption and availability.<br><br>Reference: <a href=""https://learn.microsoft.com/azure/devops/pipelines/ecosystems/containers/acr-template"">Containerized test dependencies</a>",AZ-400 Pipelines TestIsolation
"Your application has 500 unit tests taking 40 minutes sequentially. Tests are CPU-bound and independent. You have 10 available pipeline agents. Which configuration optimizes test execution efficiency?<br><br>A) Parallel execution with maxParallel set to 10 agents<br>B) Sequential execution on single agent<br>C) Random distribution without optimization","A) Parallel execution with maxParallel set to 10 agents","Parallel execution across 10 agents reduces total time from 40 minutes to ~4 minutes for independent tests. Sequential execution wastes available agent capacity. Random distribution may imbalance load.<br><br>Reference: <a href=""https://learn.microsoft.com/azure/devops/pipelines/licensing/concurrent-jobs"">Parallel job execution</a>",AZ-400 Pipelines ParallelExecution
"A web application requires load testing to validate performance under 10,000 concurrent users before production deployment. Which testing service integrates with Azure Pipelines for automated load testing?<br><br>A) Azure Load Testing with pipeline integration<br>B) Manual load testing on developer workstations<br>C) Production traffic as load test","A) Azure Load Testing with pipeline integration","Azure Load Testing provides cloud-scale load testing with pipeline integration for automated performance validation. Manual testing lacks scale and reproducibility. Production traffic risks service disruption.<br><br>Reference: <a href=""https://learn.microsoft.com/azure/load-testing/overview-what-is-azure-load-testing"">Azure Load Testing</a>",AZ-400 Pipelines LoadTesting
"Your pipeline deploys web application to Azure App Service. Health checks should verify application functionality after deployment automatically rolling back on failure. Which deployment feature provides this automatic health validation?<br><br>A) Deployment slots with swap with preview and health check<br>B) Direct deployment without validation<br>C) Manual testing after each deployment","A) Deployment slots with swap with preview and health check","Slot swap with preview mode allows health validation before completing swap with automatic rollback on failure. Direct deployment lacks validation and rollback. Manual testing delays deployment and lacks automation.<br><br>Reference: <a href=""https://learn.microsoft.com/azure/app-service/deploy-staging-slots#swap-with-preview-multi-phase-swap"">Swap with preview</a>",AZ-400 Pipelines HealthChecks
"Multiple teams share a pipeline agent pool. Agent capacity is insufficient during peak hours causing build queuing. Which strategy optimizes agent utilization?<br><br>A) Auto-scaling agent pool based on demand metrics<br>B) Manual agent provisioning based on guess<br>C) Single agent for all teams","A) Auto-scaling agent pool based on demand metrics","Auto-scaling agent pools dynamically provision capacity based on queue length reducing wait times and costs. Manual provisioning leads to over/under provisioning. Single agent creates severe bottleneck.<br><br>Reference: <a href=""https://learn.microsoft.com/azure/devops/pipelines/agents/scale-set-agents"">Scale set agents</a>",AZ-400 Pipelines AgentScaling
"Your deployment pipeline requires zero downtime for database schema changes while application continues serving requests. Which database deployment pattern achieves this?<br><br>A) Expand/contract pattern with backward compatible changes<br>B) Direct schema modification during deployment<br>C) Taking application offline during changes","A) Expand/contract pattern with backward compatible changes","Expand/contract pattern deploys backward compatible changes allowing gradual migration without downtime. Direct schema changes risk application errors. Application downtime violates zero-downtime requirement.<br><br>Reference: <a href=""https://learn.microsoft.com/azure/architecture/guide/devops/database-ci-cd"">Database DevOps patterns</a>",AZ-400 Pipelines DatabaseMigration
"A GitHub Actions workflow needs to deploy Azure infrastructure in subscription protected by Conditional Access requiring MFA. Which authentication mechanism satisfies this security requirement?<br><br>A) Workload identity federation configured in Entra ID<br>B) Service principal with password<br>C) Personal access token","A) Workload identity federation configured in Entra ID","Workload identity federation provides trusted authentication satisfying Conditional Access policies without passwords. Service principal passwords are less secure. PATs don't satisfy Conditional Access requirements.<br><br>Reference: <a href=""https://learn.microsoft.com/azure/active-directory/develop/workload-identity-federation"">Workload identity federation</a>",AZ-400 Security WorkloadIdentity
"Your release pipeline configuration contains approval gates, deployment stages, and variable groups. The configuration must be version controlled and reviewable. Which pipeline approach enables this IaC for release process?<br><br>A) YAML pipelines with multi-stage deployment in version control<br>B) Classic release pipelines with UI configuration<br>C) Manual deployment with documented procedures","A) YAML pipelines with multi-stage deployment in version control","YAML pipelines provide infrastructure-as-code for release process with version control and code review. Classic pipelines lack version control for release definitions. Manual deployment loses automation benefits.<br><br>Reference: <a href=""https://learn.microsoft.com/azure/devops/pipelines/process/deployment-jobs"">YAML multi-stage deployments</a>",AZ-400 Pipelines IaCDeployments
