Front,Back,Extra,Tags
"A globally distributed application serves users in North America, Europe, and Asia. Each region requires independent deployments with data residency compliance. Which Azure architectural pattern addresses this multi-region requirement?<br><br>A) Single region with high availability zones<br>B) Multiple regions with separate deployments per geography<br>C) Region pairs with automatic failover","B) Multiple regions with separate deployments per geography","Multiple regions with independent deployments enable geographic data residency compliance and regional autonomy. Single region violates data residency. Region pairs provide DR but don't ensure data residency per geographic requirement.<br><br>Reference: <a href=""https://learn.microsoft.com/azure/architecture/framework/scalability/design-scale"">Multi-region architecture</a>",AZ-900 Architecture Regions
"Your application uses Azure VMs, App Services, databases, and storage. You need logical grouping that enables applying access controls, policies, and lifecycle management to all resources collectively. Which Azure construct provides this organizational capability?<br><br>A) Virtual networks for network grouping<br>B) Resource groups for logical resource organization<br>C) Availability sets for VM grouping","B) Resource groups for logical resource organization","Resource groups logically group resources for collective management including RBAC, policies, and lifecycle. VNets provide network isolation only. Availability sets group VMs for high availability but don't provide broader resource organization.<br><br>Reference: <a href=""https://learn.microsoft.com/azure/azure-resource-manager/management/overview#resource-groups"">Azure resource group benefits</a>",AZ-900 Architecture ResourceGroups
"An application requires running microservices with isolated processes, fast startup times, and portability across environments without full VM overhead. Which Azure compute type balances isolation with lightweight operation?<br><br>A) Azure Virtual Machines with full OS stack<br>B) Azure Container Instances for containerized microservices<br>C) Azure Functions for serverless code execution","B) Azure Container Instances for containerized microservices","Containers provide process isolation with fast startup and portability without full VM overhead. VMs include full OS stack with longer startup times. Functions are event-driven and not designed for long-running microservices.<br><br>Reference: <a href=""https://learn.microsoft.com/azure/container-instances/container-instances-overview"">Azure Container Instances</a>",AZ-900 Compute Containers
"Your application workload runs continuously 24/7 with predictable resource usage. Budget requires minimizing compute costs over 3 years. Which pricing model provides maximum cost savings for this stable workload?<br><br>A) Pay-as-you-go for flexible billing<br>B) Reserved Instances with 3-year commitment<br>C) Spot Instances with best-effort availability","B) Reserved Instances with 3-year commitment","Reserved Instances offer up to 72% discount for 1-3 year commitments on predictable workloads. Pay-as-you-go provides flexibility but higher costs. Spot Instances offer discounts but can be evicted, unsuitable for continuous workloads.<br><br>Reference: <a href=""https://learn.microsoft.com/azure/cost-management-billing/reservations/save-compute-costs-reservations"">Azure Reserved Instances</a>",AZ-900 Compute PricingModels
"A batch processing workload runs nightly for 4 hours processing analytics. The workload can tolerate interruptions and resume processing. Which compute pricing model minimizes costs for this fault-tolerant batch job?<br><br>A) Reserved Instances for guaranteed capacity<br>B) Spot VMs with up to 90% discount<br>C) Pay-as-you-go for flexible usage","B) Spot VMs with up to 90% discount","Spot VMs offer up to 90% discount for interruptible, fault-tolerant workloads like batch processing. Reserved Instances require long-term commitment. Pay-as-you-go doesn't provide the cost savings spot instances offer for interruptible workloads.<br><br>Reference: <a href=""https://learn.microsoft.com/azure/virtual-machines/spot-vms"">Azure Spot VMs</a>",AZ-900 Compute SpotInstances
"Your web application must maintain 99.95% uptime SLA. A single VM provides 99.9% SLA. Which Azure compute architecture achieves the higher availability requirement?<br><br>A) Single VM with premium SSD storage<br>B) Availability sets with VMs across fault and update domains<br>C) Single VM with automated backups","B) Availability sets with VMs across fault and update domains","Availability sets distribute VMs across fault domains (power/network) and update domains (maintenance), achieving higher composite SLA. Single VMs regardless of storage or backups provide lower SLA than distributed architectures.<br><br>Reference: <a href=""https://learn.microsoft.com/azure/virtual-machines/availability-set-overview"">Azure availability sets</a>",AZ-900 Compute HighAvailability
"A web application receives 10,000 requests per second, requiring automatic HTTPS termination, load distribution, and web application firewall protection. Which Azure service provides these Layer 7 capabilities?<br><br>A) Azure Load Balancer for Layer 4 load balancing<br>B) Azure Application Gateway with WAF and SSL offload<br>C) Azure Traffic Manager for DNS-based routing","B) Azure Application Gateway with WAF and SSL offload","Application Gateway provides Layer 7 load balancing with SSL termination, WAF, and URL-based routing. Load Balancer operates at Layer 4 without SSL/WAF. Traffic Manager provides global DNS routing without Layer 7 features.<br><br>Reference: <a href=""https://learn.microsoft.com/azure/application-gateway/overview"">Azure Application Gateway</a>",AZ-900 Networking ApplicationGateway
"Your application needs to resolve custom domain names like database.internal to private IP addresses within your Azure virtual network. Which Azure service provides this internal DNS resolution?<br><br>A) Azure public DNS for internet domain hosting<br>B) Azure Private DNS zones for VNet name resolution<br>C) Azure Traffic Manager for global routing","B) Azure Private DNS zones for VNet name resolution","Azure Private DNS provides name resolution within VNets using private IP addresses. Public DNS resolves internet domains. Traffic Manager provides global traffic routing, not internal DNS resolution.<br><br>Reference: <a href=""https://learn.microsoft.com/azure/dns/private-dns-overview"">Azure Private DNS</a>",AZ-900 Networking DNS
"Two separate Azure subscriptions each have virtual networks that need private connectivity to share resources. The VNets have non-overlapping address spaces. Which networking feature enables this private cross-subscription connectivity?<br><br>A) VPN Gateway for encrypted connections<br>B) Virtual network peering across subscriptions<br>C) ExpressRoute for dedicated connectivity","B) Virtual network peering across subscriptions","VNet peering connects VNets across subscriptions using Azure backbone with private connectivity. VPN Gateway adds unnecessary encryption overhead for Azure-to-Azure. ExpressRoute connects on-premises, not VNet-to-VNet across subscriptions.<br><br>Reference: <a href=""https://learn.microsoft.com/azure/virtual-network/virtual-network-peering-overview"">Cross-subscription VNet peering</a>",AZ-900 Networking VNetPeering
"Your organization stores backups as block blobs needing high durability but infrequent access. Minimizing storage costs is critical. Which combination of storage tier and redundancy balances cost with durability?<br><br>A) Hot tier with LRS for low cost<br>B) Cool tier with GRS for infrequent access with geo-redundancy<br>C) Archive tier with ZRS for maximum durability","B) Cool tier with GRS for infrequent access with geo-redundancy","Cool tier with GRS provides cost-effective storage for infrequent access with geographic redundancy for backups. Hot tier is expensive for infrequent access. Archive tier has high retrieval costs and latency unsuitable for backups needing occasional access.<br><br>Reference: <a href=""https://learn.microsoft.com/azure/storage/blobs/access-tiers-best-practices"">Storage tier selection guidance</a>",AZ-900 Storage TierSelection
"A financial application requires 99.99% uptime with zero data loss if an Azure datacenter fails. Which storage redundancy option provides datacenter-level redundancy within a region?<br><br>A) Locally redundant storage (LRS) within single datacenter<br>B) Zone-redundant storage (ZRS) across availability zones<br>C) Geo-redundant storage (GRS) across regions","B) Zone-redundant storage (ZRS) across availability zones","ZRS replicates synchronously across three availability zones within a region, protecting against datacenter failures with zero data loss. LRS only protects within a datacenter. GRS protects across regions but uses asynchronous replication.<br><br>Reference: <a href=""https://learn.microsoft.com/azure/storage/common/storage-redundancy#zone-redundant-storage"">Azure ZRS</a>",AZ-900 Storage ZRS
"Your application needs shared file storage accessible from multiple Windows servers via SMB protocol. Which Azure Storage service provides this shared file system?<br><br>A) Azure Blob Storage for object storage<br>B) Azure Files with SMB protocol support<br>C) Azure Queue Storage for message queuing","B) Azure Files with SMB protocol support","Azure Files provides fully managed shared file storage accessible via SMB protocol. Blob Storage is object storage without file system protocols. Queue Storage is for message queuing, not shared file access.<br><br>Reference: <a href=""https://learn.microsoft.com/azure/storage/files/storage-files-introduction"">Azure Files</a>",AZ-900 Storage AzureFiles
"You need to synchronize 10 TB of frequently accessed files from on-premises file servers to Azure Files, maintaining on-premises cache for performance. Which Azure service enables this hybrid file synchronization?<br><br>A) AzCopy for one-time file copying<br>B) Azure File Sync for continuous synchronization with caching<br>C) Azure Data Box for physical data transfer","B) Azure File Sync for continuous synchronization with caching","Azure File Sync continuously synchronizes files between on-premises and Azure Files with cloud tiering for on-premises caching. AzCopy is for one-time copying. Data Box is for initial bulk transfer without ongoing sync.<br><br>Reference: <a href=""https://learn.microsoft.com/azure/storage/file-sync/file-sync-introduction"">Azure File Sync</a>",AZ-900 Storage FileSync
"Your security policy requires storage account access restricted exclusively to specific Azure virtual networks, blocking access from public internet. Which security feature implements this network-based access control?<br><br>A) Storage account firewall with VNet service endpoints<br>B) Shared access signatures (SAS) with time-based expiration<br>C) Storage account keys with rotation policy","A) Storage account firewall with VNet service endpoints","Storage account firewall with VNet service endpoints restricts access to specific VNets, blocking public internet access. SAS tokens control delegation but don't restrict network access. Account keys provide authentication but not network filtering.<br><br>Reference: <a href=""https://learn.microsoft.com/azure/storage/common/storage-network-security"">Storage network security</a>",AZ-900 Storage NetworkSecurity
"Users should access protected web applications only from corporate-managed devices enrolled in device management. Which Conditional Access configuration enforces this device-based restriction?<br><br>A) Require multifactor authentication for all users<br>B) Require device to be marked as compliant<br>C) Block access from unknown locations","B) Require device to be marked as compliant","Conditional Access device compliance check requires devices enrolled and compliant with organizational policies. MFA enhances security but doesn't verify device management. Location blocking doesn't verify device compliance.<br><br>Reference: <a href=""https://learn.microsoft.com/entra/identity/conditional-access/concept-conditional-access-conditions#device-platforms"">Device-based Conditional Access</a>",AZ-900 Security ConditionalAccess
"Your organization requires audit logs showing all Azure subscription changes including resource creations, deletions, and configuration modifications. Which Azure feature provides this change tracking?<br><br>A) Azure Monitor metrics for performance data<br>B) Azure Activity Log for subscription-level changes<br>C) Application Insights for application telemetry","B) Azure Activity Log for subscription-level changes","Azure Activity Log records all control plane operations (create, update, delete) at subscription level. Monitor metrics track performance. Application Insights tracks application telemetry, not subscription changes.<br><br>Reference: <a href=""https://learn.microsoft.com/azure/azure-monitor/essentials/activity-log"">Azure Activity Log</a>",AZ-900 Management ActivityLog
"Development, staging, and production environments each require separate billing, access controls, and resource limits. Which Azure organizational structure provides this isolation?<br><br>A) Resource groups per environment within single subscription<br>B) Separate subscriptions per environment<br>C) Tags identifying environments on all resources","B) Separate subscriptions per environment","Subscriptions provide billing isolation, separate access controls, and independent resource quotas per environment. Resource groups within subscriptions share billing and limits. Tags provide metadata without isolation.<br><br>Reference: <a href=""https://learn.microsoft.com/azure/cloud-adoption-framework/ready/azure-best-practices/organize-subscriptions"">Subscription organization patterns</a>",AZ-900 Architecture Subscriptions
"Your application spans Azure VMs, Azure SQL Database, App Services, and Storage accounts requiring coordinated updates. Which Azure deployment approach enables versioned, atomic infrastructure updates?<br><br>A) Manual Azure Portal deployments<br>B) Azure Resource Manager templates with versioned updates<br>C) Azure CLI scripts executed sequentially","B) Azure Resource Manager templates with versioned updates","ARM templates define infrastructure declaratively enabling atomic, versioned deployments with rollback capability. Manual deployments lack version control. CLI scripts are imperative and harder to version and rollback.<br><br>Reference: <a href=""https://learn.microsoft.com/azure/azure-resource-manager/templates/overview#why-choose-arm-templates"">ARM template benefits</a>",AZ-900 Management ARMTemplates
"A regulatory audit requires proving that only authorized personnel accessed production databases during a specific time period. Which Azure feature provides this access audit trail?<br><br>A) Azure RBAC role assignments showing current permissions<br>B) Azure Activity Log with sign-in and access logs<br>C) Network security group flow logs","B) Azure Activity Log with sign-in and access logs","Activity Log combined with Entra ID sign-in logs provides comprehensive access audit trails. RBAC shows current assignments, not access history. NSG flow logs track network traffic, not identity-based access.<br><br>Reference: <a href=""https://learn.microsoft.com/entra/identity/monitoring-health/concept-sign-ins"">Azure access audit logs</a>",AZ-900 Security Auditing
"Your organization deploys resources across 20 Azure regions. Tracking costs per region for optimization requires categorizing resources. Which Azure capability enables this cross-region cost tracking?<br><br>A) Resource groups organizing resources per region<br>B) Tags with region metadata for cost analysis<br>C) Management groups per region","B) Tags with region metadata for cost analysis","Tags enable flexible cost categorization across any resource dimension including region, department, or project. Resource groups organize resources but tags provide cross-cutting cost analysis. Management groups organize subscriptions, not individual resources.<br><br>Reference: <a href=""https://learn.microsoft.com/azure/cost-management-billing/costs/cost-analysis-common-uses#view-costs-by-tag-values"">Cost analysis with tags</a>",AZ-900 Management Tags
"Your web application requires automatic deployment when code commits to the main branch, including infrastructure provisioning and application deployment. Which Azure capability enables this automated deployment pipeline?<br><br>A) Manual deployments via Azure Portal<br>B) Azure DevOps Pipelines with Infrastructure as Code<br>C) Azure Cloud Shell scripts executed manually","B) Azure DevOps Pipelines with Infrastructure as Code","Azure DevOps Pipelines automate CI/CD including infrastructure provisioning (via ARM/Bicep) and application deployment triggered by source control. Manual deployments lack automation. Manual shell scripts don't provide CI/CD automation.<br><br>Reference: <a href=""https://learn.microsoft.com/azure/devops/pipelines/overview"">Azure Pipelines</a>",AZ-900 Management CICD
"Production workloads run on VMs with 8 vCPUs but average only 20% CPU utilization. Cost optimization requires matching VM size to actual usage. Which Azure tool provides rightsizing recommendations?<br><br>A) Azure Monitor showing current CPU metrics<br>B) Azure Advisor with cost optimization recommendations<br>C) Azure Cost Management showing spending trends","B) Azure Advisor with cost optimization recommendations","Azure Advisor analyzes resource utilization and provides actionable rightsizing recommendations including VM size optimization. Monitor shows metrics but doesn't provide recommendations. Cost Management shows spending but Advisor provides optimization guidance.<br><br>Reference: <a href=""https://learn.microsoft.com/azure/advisor/advisor-cost-recommendations"">Advisor cost optimization</a>",AZ-900 Management Optimization
"Your organization requires preventing production VMs from being stopped or deleted while allowing configuration changes like scaling or networking updates. Which lock type enables this protection?<br><br>A) ReadOnly lock preventing all modifications<br>B) CanNotDelete lock preventing deletion while allowing updates<br>C) Azure Policy denying delete operations","B) CanNotDelete lock preventing deletion while allowing updates","CanNotDelete lock prevents deletion and stop operations while permitting configuration updates. ReadOnly prevents all changes including updates. Policy can audit/deny but locks provide explicit protection.<br><br>Reference: <a href=""https://learn.microsoft.com/azure/azure-resource-manager/management/lock-resources#considerations-before-applying-locks"">Resource lock types</a>",AZ-900 Management ResourceLocks
"Your application uses third-party APIs with rate limits. You need observability into API call success rates, latency, and failures to optimize retry logic. Which Azure monitoring capability provides this dependency tracking?<br><br>A) Azure Service Health for platform status<br>B) Application Insights dependency tracking<br>C) Azure Advisor for optimization recommendations","B) Application Insights dependency tracking","Application Insights automatically tracks dependencies including APIs, databases, and external services with success rates, latency, and failure analysis. Service Health reports Azure platform status. Advisor provides recommendations, not real-time dependency tracking.<br><br>Reference: <a href=""https://learn.microsoft.com/azure/azure-monitor/app/asp-net-dependencies"">Application Insights dependency tracking</a>",AZ-900 Management ApplicationInsights
"Users report application slowdowns during peak hours. You need to correlate high CPU usage with increased request rates to identify bottlenecks. Which Azure service aggregates these performance metrics for analysis?<br><br>A) Azure Activity Log for operational changes<br>B) Azure Monitor with metrics and correlation<br>C) Azure Service Health for incident notifications","B) Azure Monitor with metrics and correlation","Azure Monitor collects metrics from multiple sources enabling correlation analysis between CPU, requests, and other telemetry. Activity Log tracks operations, not performance metrics. Service Health reports platform issues.<br><br>Reference: <a href=""https://learn.microsoft.com/azure/azure-monitor/essentials/data-platform-metrics"">Azure Monitor metrics</a>",AZ-900 Management Monitoring
"A critical production database must never be deleted by any user including administrators. Configuration changes are allowed. Which Azure protection mechanism enforces this strictest deletion prevention?<br><br>A) Azure RBAC removing all delete permissions<br>B) Resource lock set to CanNotDelete on the database<br>C) Azure Policy auditing delete attempts","B) Resource lock set to CanNotDelete on the database","Resource locks provide the strictest deletion protection overriding even owner permissions. RBAC can be modified by owners. Azure Policy can audit but locks provide enforcement.<br><br>Reference: <a href=""https://learn.microsoft.com/azure/azure-resource-manager/management/lock-resources#who-can-create-or-delete-locks"">Resource lock enforcement</a>",AZ-900 Management LockEnforcement
"Your organization requires all Azure SQL Databases use Transparent Data Encryption and require MFA for admin access. Automated auditing should flag non-compliant resources. Which Azure service provides this policy-based compliance auditing?<br><br>A) Azure Monitor for metric collection<br>B) Azure Policy with compliance evaluation<br>C) Azure Security Center classic features","B) Azure Policy with compliance evaluation","Azure Policy evaluates resources against policy definitions, providing compliance dashboards and audit reports. Monitor collects metrics but doesn't evaluate compliance. Security Center is now Defender for Cloud focused on threat protection.<br><br>Reference: <a href=""https://learn.microsoft.com/azure/governance/policy/overview#compliance"">Azure Policy compliance</a>",AZ-900 Management PolicyCompliance
"Your company acquires another organization with their own Azure tenant. You need unified management of subscriptions across both tenants under centralized policies. Which Azure feature enables cross-tenant subscription management?<br><br>A) Azure Lighthouse for delegated resource management<br>B) Virtual network peering across tenants<br>C) Azure AD B2B guest access","A) Azure Lighthouse for delegated resource management","Azure Lighthouse enables cross-tenant resource management with centralized policies and RBAC. VNet peering connects networks but doesn't provide subscription management. B2B guest access grants user access but not subscription-level management.<br><br>Reference: <a href=""https://learn.microsoft.com/azure/lighthouse/overview"">Azure Lighthouse</a>",AZ-900 Management CrossTenant
"Your web application is deployed across 3 availability zones. You need a single HTTP endpoint that distributes traffic across zones with automatic health checks. Which Azure service provides this zone-redundant load balancing?<br><br>A) Azure Traffic Manager for global DNS routing<br>B) Azure Load Balancer with zone-redundant frontend<br>C) Azure Front Door for global load balancing","B) Azure Load Balancer with zone-redundant frontend","Azure Load Balancer with zone-redundant frontend IP distributes traffic across availability zones within a region with automatic health probes. Traffic Manager provides global DNS routing. Front Door is for global edge load balancing.<br><br>Reference: <a href=""https://learn.microsoft.com/azure/load-balancer/load-balancer-standard-availability-zones"">Zone-redundant Load Balancer</a>",AZ-900 Networking LoadBalancer
"Your organization requires that all virtual machines must have antimalware protection enabled and monitoring agents installed before deployment. Which Azure Policy effect enforces this preventive requirement?<br><br>A) Audit effect to report non-compliance after deployment<br>B) DeployIfNotExists effect to automatically add required extensions<br>C) Deny effect to block VM creation entirely","B) DeployIfNotExists effect to automatically add required extensions","DeployIfNotExists policy effect automatically deploys required configurations (like agents) if missing, ensuring compliance. Audit only reports non-compliance. Deny blocks creation but doesn't auto-remediate.<br><br>Reference: <a href=""https://learn.microsoft.com/azure/governance/policy/concepts/effects#deployifnotexists"">Azure Policy DeployIfNotExists</a>",AZ-900 Management PolicyEffects
"A disaster recovery plan requires databases failover to a secondary region if the primary region becomes unavailable. The secondary region must be within 300 miles of the primary. Which Azure feature provides this paired region disaster recovery?<br><br>A) Availability zones within single region<br>B) Azure region pairs with predefined failover relationships<br>C) Custom region selection for geo-replication","B) Azure region pairs with predefined failover relationships","Azure region pairs are geographically separated with prioritized recovery orchestration and sequential updates. Availability zones provide datacenter-level redundancy within a region. Custom selection doesn't provide the platform-managed benefits of paired regions.<br><br>Reference: <a href=""https://learn.microsoft.com/azure/reliability/cross-region-replication-azure#azure-paired-regions"">Azure region pair benefits</a>",AZ-900 Architecture RegionPairs
"Your application requires passwordless authentication using biometrics or hardware security keys, eliminating password-based attacks. Which Azure authentication method supports this passwordless approach?<br><br>A) Username and password with complexity requirements<br>B) Microsoft Authenticator app with passwordless phone sign-in<br>C) Security questions for account recovery","B) Microsoft Authenticator app with passwordless phone sign-in","Microsoft Authenticator supports passwordless authentication using biometrics or PIN, eliminating password vulnerabilities. Traditional passwords remain vulnerable. Security questions provide recovery but aren't primary passwordless authentication.<br><br>Reference: <a href=""https://learn.microsoft.com/entra/identity/authentication/concept-authentication-passwordless"">Azure passwordless authentication</a>",AZ-900 Identity Passwordless
"Your global application serves users in 30 countries. Each user should connect to the nearest Azure region for optimal performance. Which Azure service provides geographic traffic routing to the closest endpoint?<br><br>A) Azure Load Balancer for regional load balancing<br>B) Azure Traffic Manager with performance routing<br>C) Azure Application Gateway with URL routing","B) Azure Traffic Manager with performance routing","Azure Traffic Manager provides DNS-based global traffic routing with performance-based policies directing users to nearest endpoints. Load Balancer operates within a region. Application Gateway provides Layer 7 routing within a region.<br><br>Reference: <a href=""https://learn.microsoft.com/azure/traffic-manager/traffic-manager-routing-methods#performance-traffic-routing-method"">Traffic Manager performance routing</a>",AZ-900 Networking TrafficManager
"A compliance audit requires demonstrating that sensitivity labels are applied to all financial documents in Azure, with classification tracking across storage accounts and databases. Which Azure service provides this data classification governance?<br><br>A) Azure Policy for resource compliance<br>B) Microsoft Purview for data classification and cataloging<br>C) Azure Tags for resource metadata","B) Microsoft Purview for data classification and cataloging","Microsoft Purview provides data classification with sensitivity labels, data lineage, and cataloging across Azure data sources. Azure Policy governs resource configurations. Tags provide resource metadata but not data classification.<br><br>Reference: <a href=""https://learn.microsoft.com/purview/concept-best-practices-classification"">Purview data classification</a>",AZ-900 Governance DataClassification
"Your infrastructure as code templates must be stored in version control with approval workflows before deployment. Which Azure service provides git-based source control for ARM templates?<br><br>A) Azure Repos with git repositories<br>B) Azure Cloud Shell for template storage<br>C) Azure Portal template library","A) Azure Repos with git repositories","Azure Repos provides git-based source control with pull requests, approvals, and version history for templates. Cloud Shell is for execution, not source control. Portal template library doesn't provide version control workflows.<br><br>Reference: <a href=""https://learn.microsoft.com/azure/devops/repos/git/overview"">Azure Repos</a>",AZ-900 Management SourceControl
"Your organization must ensure all resources deployed to Azure comply with ISO 27001 security controls. Which Azure capability validates resource configurations against compliance standards?<br><br>A) Azure Policy with regulatory compliance built-in initiatives<br>B) Azure Monitor for security metrics<br>C) Azure Advisor for security recommendations","A) Azure Policy with regulatory compliance built-in initiatives","Azure Policy includes built-in compliance initiatives for regulatory standards (ISO 27001, PCI DSS, HIPAA) with automatic compliance evaluation. Monitor collects metrics. Advisor provides recommendations but not compliance evaluation.<br><br>Reference: <a href=""https://learn.microsoft.com/azure/governance/policy/samples/iso-27001"">Azure Policy regulatory compliance</a>",AZ-900 Governance RegulatoryCompliance
"A database must replicate data synchronously across 3 datacenters within a region to survive any single datacenter failure with zero data loss. Which Azure storage redundancy provides this in-region synchronous replication?<br><br>A) Locally redundant storage (LRS) within single datacenter<br>B) Zone-redundant storage (ZRS) across availability zones<br>C) Geo-redundant storage (GRS) with asynchronous replication","B) Zone-redundant storage (ZRS) across availability zones","ZRS replicates synchronously across three availability zones (datacenters) within a region, ensuring zero data loss on datacenter failure. LRS replicates within one datacenter. GRS replicates across regions asynchronously.<br><br>Reference: <a href=""https://learn.microsoft.com/azure/storage/common/storage-redundancy#zone-redundant-storage"">ZRS synchronous replication</a>",AZ-900 Storage Redundancy
"Your application experiences a critical outage. You need immediate notification of all Azure service incidents affecting your resources. Which Azure service provides this personalized service health alerting?<br><br>A) Azure Monitor alerts for resource metrics<br>B) Azure Service Health with custom health alerts<br>C) Azure Advisor for service recommendations","B) Azure Service Health with custom health alerts","Azure Service Health provides personalized service health alerts for incidents, planned maintenance, and health advisories affecting your subscriptions. Monitor tracks resource metrics. Advisor provides optimization recommendations.<br><br>Reference: <a href=""https://learn.microsoft.com/azure/service-health/alerts-activity-log-service-notifications-portal"">Service Health alerts</a>",AZ-900 Management ServiceHealth
"Your organization uses Azure exclusively but manages Kubernetes clusters, databases, and VMs across AWS and Google Cloud. You need unified Azure management capabilities across all cloud providers. Which Azure service extends Azure control plane to multi-cloud resources?<br><br>A) Azure Monitor for multi-cloud observability<br>B) Azure Arc for multi-cloud management<br>C) Azure Policy for resource governance","B) Azure Arc for multi-cloud management","Azure Arc extends Azure Resource Manager, Policy, and management capabilities to resources outside Azure including AWS, GCP, and on-premises. Monitor provides observability. Policy governs Azure resources but Arc enables policy across clouds.<br><br>Reference: <a href=""https://learn.microsoft.com/azure/azure-arc/overview"">Azure Arc multi-cloud</a>",AZ-900 Management MultiCloud
"A web application must authenticate users and immediately block sign-in attempts from anonymous proxy servers or Tor networks. Which Conditional Access condition detects and blocks these risky sign-in locations?<br><br>A) Named locations defining trusted IP ranges<br>B) Sign-in risk detection with high-risk blocking<br>C) Device compliance requiring managed devices","B) Sign-in risk detection with high-risk blocking","Sign-in risk detection identifies anomalous sign-in patterns including anonymous proxies and Tor, enabling automatic blocking. Named locations define trusted IPs but don't detect proxies. Device compliance verifies device state, not sign-in risk.<br><br>Reference: <a href=""https://learn.microsoft.com/entra/id-protection/concept-identity-protection-risks#sign-in-risk"">Entra sign-in risk detection</a>",AZ-900 Security RiskDetection
